name	SRX326607	SRX326606	SRX326605	SRX326604	SRX326603	SRX326602	SRX326601	SRX326620	SRX326629	SRX326628	SRX326623	SRX326609	SRX326608	SRX326622	SRX326625	SRX326624	SRX326627	SRX326600	SRX326618	SRX326619	SRX326621	SRX326610	SRX326611	SRX326612	SRX326598	SRX326614	SRX326615	SRX326616	SRX326617	SRX326632	SRX326633	SRX326630	SRX326631	SRX326636	SRX326637	SRX326634	SRX326635	SRX326638	SRX326639	SRX326599	SRX326613	SRX326626
hsa-miR-3124-5p	0	3	0	0	2	10	0	0	2	0	2	0	4	0	2	0	4	0	0	0	0	0	0	0	0	2	3	2	0	4	0	0	0	0	5	0	2	4	0	0	2	0
hsa-miR-6883-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23b-3p	4578	4407	3929	9135	2854	4598	4619	8466	4141	2206	3861	2055	6329	6315	4409	3065	2705	2181	1592	2708	2073	2646	875	1616	6266	5085	3020	3778	4186	2915	2945	2113	8239	4912	2066	3990	6240	613	3254	4740	5529	3699
hsa-miR-10393-3p	3	10	9	0	0	3	2	5	0	6	0	9	3	15	0	0	0	6	0	0	4	0	2	0	0	7	14	8	0	2	0	0	0	14	0	0	4	0	0	0	2	3
hsa-miR-4795-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-6874-5p	0	0	7	0	4	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-380-3p	7	2	0	5	5	7	0	4	0	0	5	6	21	8	14	0	0	2	0	0	0	2	0	3	12	13	5	6	0	3	5	0	2	10	0	5	8	0	5	10	13	0
hsa-miR-4485-3p	5	0	2	0	4	0	0	0	0	0	6	0	2	9	2	0	0	0	2	0	0	0	0	0	4	4	0	0	2	0	0	0	0	16	3	0	5	0	4	0	0	0
hsa-miR-605-5p	0	2	0	0	0	0	0	6	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4	0	2	10	0	0	3	0	2	3	0	0
hsa-miR-21-5p	397940	811666	570993	645986	682185	613219	381725	545211	1134351	641138	478672	423585	878129	1164620	437716	238310	400764	484132	320340	356793	617830	190885	254169	268364	1437767	1139614	234506	570505	232219	703322	524134	384935	513015	680805	216421	585452	638554	73674	341721	1507554	846497	150420
hsa-miR-133b	1	1	1	1	3	2	33	1	1	1	1	0	1	0	3	0	3	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	2	0	0	1	0	0	1	3	0	1
kshv-miR-K12-5-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-150-3p	95	919	135	124	109	269	102	143	382	143	283	107	88	531	325	107	172	233	84	48	369	50	101	178	405	577	184	143	77	955	69	331	134	482	304	247	232	142	126	504	425	148
hsa-miR-338-3p	221	1618	135	344	293	623	365	462	585	228	286	223	252	2574	249	76	549	374	253	102	515	54	56	242	867	1554	166	271	68	710	124	275	387	2084	92	294	344	15	141	1484	764	192
hsa-miR-141-5p	24	11	48	48	14	54	21	3	16	36	22	328	84	62	14	4	13	3	224	90	22	4	79	6	165	27	35	19	6	62	8	12	7	15	3	26	17	0	6	90	29	7
hsa-miR-513a-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-329-5p	3	0	10	10	21	33	11	5	0	2	25	4	21	0	18	2	8	0	0	0	0	12	0	0	2	0	14	2	3	9	11	15	10	5	6	3	44	6	19	22	17	0
hsa-miR-6733-5p	0	0	0	0	5	0	0	2	6	0	2	0	0	3	0	0	5	0	0	0	0	0	0	0	8	4	0	3	3	10	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-8072	0	0	2	2	0	5	0	2	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518c-3p	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-3940-3p	10	20	9	4	3	0	11	0	14	0	10	5	23	4	6	9	6	4	8	0	8	0	0	3	2	18	4	8	8	0	0	9	6	11	7	2	0	0	3	5	12	9
hsa-miR-548ah-5p	0	0	0	0	2	0	4	0	2	17	3	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	2	2	4	5	0	0	2	4	0	3	0	0	0	0	0	0
hsa-miR-106b-5p	43716	34030	24363	22407	28299	13950	15290	23028	68130	6681	25048	8125	50816	35970	21936	12106	15361	10725	10666	4194	57125	3708	15615	52522	23278	54705	8134	41209	12100	53116	17759	19783	50042	29721	12416	30278	13653	4165	13052	31642	36654	14608
hsa-miR-3124-3p	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4743-5p	8	0	9	18	12	21	21	17	5	2	11	4	6	7	7	4	12	0	0	0	0	4	4	2	13	3	7	12	2	4	10	0	10	6	7	9	8	8	19	11	16	4
hsa-miR-6776-5p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-4795-3p	0	4	2	0	0	0	0	0	4	0	0	2	3	0	0	2	0	0	0	0	5	0	0	0	2	11	0	0	0	4	0	2	0	0	0	2	4	0	0	0	0	2
hsa-miR-4786-5p	0	4	4	9	7	0	6	2	5	2	6	4	4	7	0	5	9	0	4	0	3	0	2	2	5	6	2	2	0	10	2	9	5	9	0	4	19	0	0	13	4	6
hsa-miR-6865-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0
hsa-miR-6503-5p	2	0	4	5	0	7	0	11	6	7	0	2	0	3	2	2	4	6	0	2	0	0	2	4	4	14	3	0	2	9	2	3	8	3	0	4	2	0	0	0	0	0
hsa-miR-605-3p	0	0	4	5	3	3	11	0	3	4	2	0	10	0	2	0	4	0	2	0	0	2	0	0	0	0	0	2	2	0	3	2	2	0	0	0	11	7	0	5	0	0
hsa-miR-3158-5p	3	0	0	0	9	3	0	0	2	0	13	6	7	0	0	5	11	0	0	0	0	3	5	0	0	0	0	14	7	0	10	4	5	0	2	8	7	0	0	0	0	4
hsa-miR-449c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12
hsa-miR-770-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-21-3p	130	226	115	212	196	205	140	182	260	132	218	142	219	471	113	66	285	74	177	52	234	72	120	49	447	200	84	205	73	173	127	106	169	262	85	159	188	4	117	553	232	48
hsa-miR-362-5p	81	63	41	30	26	3	29	44	139	6	59	24	38	41	28	10	62	20	28	2	126	8	18	86	51	76	8	66	11	40	38	39	21	30	21	73	41	15	18	85	54	43
hsa-miR-3664-3p	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30c-5p	6872	5348	4104	10392	7241	7234	4037	7850	11027	1476	7566	2315	9435	10736	8816	4084	4992	1936	3180	741	6173	1799	1370	7697	8797	10126	3314	6836	3827	6343	3493	4273	10351	6178	2634	8902	8464	470	3775	5947	5443	4414
hsa-miR-548ar-3p	10	4	83	5	74	3	43	5	261	64	19	12	21	27	3	4	94	3	0	55	11	2	2	9	2	31	5	23	48	15	96	4	15	5	4	2	3	0	29	5	89	0
hsa-miR-1323	0	14	12	0	0	17	2	3	0	5	0	6	0	2	5	2	0	0	4	3	0	6	0	0	0	9	0	14	0	8	0	11	0	0	4	0	4	9	0	6	2	0
hsa-miR-2115-5p	5	15	2	13	3	20	5	28	7	11	8	10	5	35	5	0	21	2	5	0	16	2	13	0	7	16	12	12	0	3	4	2	22	35	2	9	7	0	6	6	16	18
hsa-miR-141-3p	480	454	657	757	302	565	362	126	326	1274	440	2498	910	1132	402	58	138	270	5454	938	338	211	1131	277	4528	1128	574	223	143	1495	232	297	343	640	204	594	486	117	153	1340	780	409
hsa-miR-513a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-329-3p	17	10	21	121	88	93	14	56	10	15	158	51	189	19	94	8	76	4	11	3	2	24	0	11	50	59	25	41	29	30	120	16	24	38	11	72	104	12	54	97	58	22
hsa-miR-7856-5p	2	3	0	6	0	3	3	3	0	0	7	0	4	9	2	0	4	3	4	0	0	0	0	0	10	4	2	7	5	3	0	0	3	0	2	4	4	0	0	2	0	0
hsa-miR-6733-3p	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	2	0	0
hsa-miR-494-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-132-5p	0	7	2	0	6	2	3	6	4	2	6	6	8	4	6	2	3	2	0	0	5	0	4	0	2	9	6	7	0	2	0	0	6	9	2	5	0	0	0	8	0	3
hsa-miR-4645-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-6724-5p	9	20	0	6	2	4	8	2	16	0	11	2	2	0	9	0	5	0	0	0	0	7	2	9	7	5	2	5	2	7	2	4	0	5	19	6	10	3	8	10	3	3
hsa-miR-548ah-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-106b-3p	6480	4744	4893	4842	5724	3796	3244	4232	10647	2789	8225	2837	10393	4777	3787	3352	7574	1090	2474	1122	6020	1692	2229	3779	4656	6322	3468	5153	3579	6196	3716	3533	8474	5332	1832	5118	3106	1320	2628	6091	4075	3277
hsa-miR-98-5p	2350	5224	3301	2344	1528	1383	1071	2185	18549	838	2234	1752	3813	8047	1768	1165	1609	2796	804	875	8057	839	1348	4699	6705	16748	760	2162	1202	10650	3175	1336	3064	6650	646	2547	1793	2329	1074	7308	6187	880
hsa-miR-4743-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4697-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6776-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-221-5p	626	292	1730	1626	1185	1402	1100	1502	650	561	1034	683	1959	719	912	1054	929	170	431	352	156	273	175	77	1016	463	465	1132	639	356	1109	607	989	575	375	744	1935	982	859	804	345	344
hsa-miR-409-5p	14	7	11	19	50	51	10	5	8	3	97	17	57	0	36	3	26	0	0	0	0	16	0	0	39	8	6	38	5	24	44	15	8	30	4	18	48	0	28	79	87	10
hsa-miR-6813-5p	8	20	8	0	5	2	4	12	8	6	0	6	2	42	4	4	14	6	3	0	3	2	0	0	16	18	8	3	2	2	3	19	3	24	2	13	5	0	9	22	6	10
hsa-miR-548x-3p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3922-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
hsa-miR-6767-5p	0	0	0	4	5	2	0	0	0	0	6	0	0	0	2	0	0	0	0	0	2	0	0	0	0	10	4	0	0	11	0	3	15	4	0	0	3	0	0	0	0	0
hsa-miR-6503-3p	8	15	16	2	7	10	15	12	0	7	6	17	6	10	0	0	33	0	7	2	2	7	4	3	6	9	13	18	0	12	7	12	22	7	14	8	19	13	2	0	5	9
hsa-miR-3158-3p	245	396	267	108	182	119	138	104	791	32	362	53	467	285	142	162	163	87	78	2	856	34	117	217	402	868	93	252	171	760	145	123	366	455	61	161	87	244	76	454	369	123
hsa-miR-6856-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
hsa-miR-362-3p	9	45	0	10	29	5	0	9	28	3	13	10	38	27	8	2	46	8	13	2	45	0	20	28	26	44	7	10	0	28	14	6	29	37	8	6	8	0	0	8	20	2
hsa-miR-3622b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-1303	5	0	4	0	0	0	0	0	16	0	5	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	5	8	0	0	0	0	2	0	0	6	0	0	0	0
hsa-miR-6511a-5p	2	0	0	2	0	0	2	0	2	0	2	0	0	2	0	0	0	0	4	0	3	0	2	0	0	5	0	0	2	2	0	2	0	0	0	0	0	5	0	0	0	0
hsa-miR-2115-3p	20	61	41	59	19	46	32	113	11	45	33	66	18	260	45	7	63	32	47	19	9	29	159	22	66	112	49	35	21	58	20	18	57	91	9	54	28	31	5	47	38	74
hsa-miR-376a-5p	65	9	27	403	308	336	128	198	6	17	385	31	452	0	428	44	158	0	93	74	0	160	4	19	19	11	157	312	130	8	146	163	113	3	106	297	726	0	302	33	36	31
hsa-miR-1247-5p	0	4	0	2	0	0	0	8	0	0	2	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	7	6	0	0	0	8	0	0	0	0	0	3	3	0	2	3
hsa-miR-132-3p	527	609	270	394	466	916	351	498	321	263	290	238	479	568	328	272	230	216	291	91	314	151	127	164	315	564	401	459	372	478	206	622	426	439	357	398	619	102	324	344	301	451
hsa-miR-494-3p	101	34	74	299	486	489	170	198	29	4	479	78	735	43	360	61	258	19	52	37	2	112	2	25	153	75	103	308	99	83	166	139	187	70	120	289	746	0	225	170	101	65
hsa-miR-548d-3p	12	2	6	14	22	17	7	23	17	3	15	13	15	49	10	11	29	0	9	0	13	4	7	9	11	8	11	9	10	11	2	2	17	11	0	19	0	0	0	16	3	9
hsa-miR-4645-3p	30	8	13	28	16	26	16	17	20	8	24	8	24	28	14	3	4	0	13	3	11	13	8	4	14	4	11	23	2	19	15	10	11	3	8	12	14	0	9	14	0	16
hsa-miR-485-5p	14	8	76	84	159	119	47	61	2	17	251	39	179	2	67	38	73	6	15	12	2	13	5	0	12	3	33	100	37	18	74	28	22	20	35	64	210	40	77	37	7	11
hsa-miR-3191-3p	16	3	28	29	17	30	20	16	0	0	14	7	10	15	16	26	20	0	7	0	2	3	0	0	15	0	4	16	16	0	10	0	11	12	2	10	38	17	5	12	8	0
hsa-miR-98-3p	43	83	24	131	75	67	17	108	118	27	64	56	103	212	54	17	69	48	47	15	52	12	12	22	120	130	23	49	41	110	43	50	70	114	12	78	50	6	28	107	53	41
hsa-miR-221-3p	10399	29715	8141	10633	13531	11991	9471	10993	23272	5976	14832	5569	15010	35610	9351	5057	14266	10440	4468	3503	22589	5266	4276	7294	28846	23232	6125	12703	5257	26757	7201	8253	12072	27956	8377	10199	9589	1544	8686	35214	23372	6943
hsa-miR-409-3p	326	165	827	771	1695	1552	767	520	250	143	2724	386	1907	165	1245	257	1117	173	214	89	55	843	41	66	744	442	390	972	312	541	794	632	329	421	337	652	2428	89	1381	1684	1270	150
hsa-miR-6813-3p	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6767-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-212-5p	0	3	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	8	0	4	0	2	0	0	2	0	0	0	2	0	0	7	0	0
hsa-miR-520b-5p	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4725-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6804-5p	2	0	2	0	4	0	0	5	13	0	10	0	8	2	0	2	3	0	6	0	2	2	4	0	0	2	2	0	0	0	2	4	3	8	2	0	4	10	3	0	0	0
hsa-miR-3913-5p	113	102	108	51	65	34	68	30	196	17	159	26	160	59	53	37	64	25	34	3	124	21	70	61	110	128	30	104	45	75	45	64	126	86	16	89	55	29	47	97	93	49
hsa-miR-6758-5p	0	2	0	5	2	5	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	3	0	0	0	0	0	0	0	2	0	0
hsa-miR-4777-3p	0	0	0	0	0	0	0	0	2	2	2	5	0	9	2	0	2	13	2	0	3	0	0	2	0	3	0	0	0	0	0	0	2	3	4	2	2	0	0	15	7	0
hsa-miR-6856-3p	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1468-5p	6	7	10	6	7	0	16	4	10	8	8	3	6	7	11	4	3	4	4	2	6	4	2	2	14	0	2	6	12	11	4	2	5	13	11	4	10	19	16	8	3	0
hsa-miR-199a-5p	964	740	556	2518	2103	1737	1561	2888	1028	391	2562	842	3131	1265	1569	929	1689	451	419	143	277	550	103	295	2443	769	419	1226	760	549	1696	915	1643	773	463	1359	2568	81	1863	2404	1566	244
hsa-miR-6847-5p	0	0	6	6	2	0	0	2	0	0	2	4	0	0	9	0	6	0	0	0	0	0	0	3	0	4	5	0	0	0	0	4	0	0	0	0	5	0	0	0	2	0
hsa-let-7c-5p	7271	12465	11840	7066	6266	6762	6512	7496	17298	10690	6242	5562	10527	11690	5379	4924	4491	14633	7452	13704	12850	2823	5759	5699	10934	17985	5740	9335	7721	20765	5636	7123	7587	13899	3962	4881	7884	16051	6357	11511	15288	3656
hsa-miR-7110-5p	2	0	4	2	12	5	0	23	0	4	8	2	6	0	0	2	2	0	4	0	0	3	0	2	2	0	12	0	0	0	10	0	0	0	0	10	8	4	3	13	7	0
hsa-miR-6511a-3p	35	12	14	27	30	42	18	49	28	9	47	14	38	16	20	27	29	4	10	0	20	10	2	6	18	11	16	25	22	18	8	14	28	13	4	18	30	0	20	21	17	17
hsa-miR-1247-3p	0	3	0	0	0	0	4	0	2	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	3	2	5	2	0	0	11	3	0	2	3
hsa-miR-376a-3p	29	11	20	58	82	118	30	43	13	12	119	71	151	16	86	15	79	2	2	4	4	44	6	6	69	78	13	35	15	39	150	43	27	33	8	99	173	0	57	126	40	8
hsa-miR-433-5p	0	5	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-6791-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-7847-3p	0	15	2	0	4	5	7	6	0	2	0	3	0	0	0	0	11	0	0	0	0	2	2	2	0	2	0	4	3	9	2	0	0	4	3	7	2	0	0	10	3	2
hsa-miR-3130-5p	0	22	22	10	5	0	3	3	14	0	6	0	13	9	8	8	0	0	4	0	26	0	5	16	2	13	11	17	6	19	0	2	12	13	11	8	0	0	0	11	15	5
hsa-miR-485-3p	18	14	16	38	19	72	23	32	8	0	142	6	66	6	41	8	17	5	9	0	0	15	0	3	22	14	26	30	25	7	28	17	39	26	19	20	73	0	43	38	49	2
hsa-miR-522-5p	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-26a-1-3p	19	21	22	35	27	38	13	39	25	3	13	10	29	32	26	9	12	17	4	5	8	13	0	3	89	25	5	13	12	23	11	13	23	42	7	22	24	8	17	51	24	6
hsa-miR-19b-3p	4729	10026	3034	5231	5415	3140	2390	3619	21289	1671	7682	2322	14732	16499	4845	2121	5046	3604	2133	1528	21998	570	2734	8091	15077	17982	1613	4253	2338	12884	3477	3027	9012	10777	1424	5463	2467	457	1834	9753	7512	2611
hsa-miR-551b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6880-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642b-3p	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-212-3p	2	12	6	0	4	10	4	4	3	0	6	0	0	0	4	0	3	0	2	0	0	4	0	0	4	18	0	11	0	0	0	3	7	4	2	2	2	0	3	10	6	6
hsa-miR-574-3p	168	508	181	326	282	270	122	285	357	193	385	168	521	551	197	138	270	320	159	65	414	173	104	66	832	510	205	110	250	251	165	144	365	890	100	199	162	78	145	531	379	258
hsa-miR-3173-5p	2	9	10	6	0	11	5	20	2	0	4	2	4	2	6	2	0	0	2	0	2	0	0	2	0	5	16	0	5	0	0	3	4	5	0	2	5	13	2	6	9	2
hsa-miR-4725-3p	0	0	0	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-6804-3p	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3913-3p	2	2	0	0	2	0	0	0	4	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	2	6	0
hsa-miR-6758-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4482-5p	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	9	0	0	2	0	0	0	5	0
hsa-miR-6749-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	2	0
hsa-miR-27b-5p	98	104	49	217	115	107	160	239	114	41	123	60	173	152	133	81	120	73	37	51	53	105	16	47	211	120	19	89	70	51	128	62	175	133	69	96	208	2	163	200	112	44
hsa-miR-199a-3p	2669	6751	2348	5009	5622	3941	3107	5752	4604	2244	3616	4146	6348	9525	4051	2323	3834	2984	1591	1347	2583	1953	799	1057	9437	6013	2492	3444	1790	5585	4641	2422	3948	6669	2308	4076	5587	367	3743	10686	6105	2233
hsa-miR-1271-5p	0	38	12	17	6	23	15	12	23	0	17	4	28	26	10	6	20	4	0	2	14	8	0	5	35	23	6	4	2	35	16	2	15	28	8	9	30	9	6	27	27	8
hsa-miR-654-5p	58	32	155	160	190	296	88	61	33	22	245	74	335	17	112	48	143	16	31	6	10	139	3	10	92	79	61	201	56	101	156	50	53	86	77	92	507	15	248	225	127	25
hsa-let-7c-3p	2	0	4	6	2	6	0	3	0	6	0	0	4	0	2	2	4	0	3	0	0	3	0	0	2	3	2	8	0	0	0	2	2	0	0	3	5	0	0	0	3	0
hsa-miR-7110-3p	2	0	3	0	0	3	0	2	0	5	3	0	3	5	9	0	4	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	2	2	0	2
hsa-miR-335-5p	394	184	371	765	1256	918	739	792	282	218	644	172	700	476	553	396	1297	148	1169	469	151	268	80	250	528	237	326	1179	310	304	113	789	946	218	474	466	1778	30	636	322	132	252
hsa-miR-130a-5p	0	0	8	6	2	0	0	0	4	0	15	2	7	2	3	2	10	0	3	0	4	0	0	4	4	0	0	2	3	0	2	0	4	6	0	2	6	0	0	7	2	3
hsa-miR-1238-3p	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-433-3p	22	25	27	36	46	63	17	17	25	8	59	7	41	6	46	5	15	11	4	0	0	35	0	0	41	42	16	46	12	51	41	18	12	29	10	53	86	0	50	127	69	16
hsa-miR-5094	0	0	0	3	0	0	2	0	4	0	6	0	11	0	4	0	7	0	0	0	0	0	0	0	0	6	0	0	0	4	0	4	0	11	0	6	5	0	0	8	4	0
hsa-miR-5093	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6791-3p	2	0	0	3	4	0	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	2	0	0
hsa-miR-5090	0	6	4	0	2	0	2	0	7	0	0	0	6	2	5	2	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	6
hsa-miR-1229-5p	0	0	0	0	0	7	0	0	0	2	5	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	3	2	5
hsa-miR-424-5p	1220	2316	566	2286	1556	2395	1011	1998	1583	904	1204	4345	2136	6212	772	380	3365	677	904	1062	2030	272	1582	902	1724	3146	1066	1082	703	1779	1268	1460	4032	3521	811	2042	1259	275	298	1221	808	1814
hsa-miR-374c-5p	4	3	0	0	2	0	11	1	10	0	2	0	3	15	3	0	2	4	2	5	3	1	0	2	5	18	3	0	3	8	1	0	1	6	0	1	5	0	0	6	4	0
