name	SRX362355	SRX362354	SRX362357	SRX362356	SRX362353	SRX362352	SRX362359	SRX362358	SRX349101	SRX352359	SRX362360	SRX362361	SRX362362
hsa-miR-3124-5p	0	3	0	0	0	0	0	4	21	2	0	0	0
hsa-miR-23a-5p	0	0	0	0	0	0	0	2	11	0	0	0	0
hsa-miR-3200-5p	0	0	0	2	0	0	2	6	20	3	0	0	0
hsa-miR-195-5p	2	4	6	4	2	12	2	34	115	40	0	4	0
hsa-miR-218-5p	0	0	0	0	0	0	0	2	2	0	0	0	0
hsa-miR-579-5p	0	0	2	0	0	4	0	0	23	2	0	2	0
hsa-miR-4508	2	2	3	0	2	3	0	8	61	13	3	5	3
hsa-miR-6509-5p	0	0	0	0	0	0	0	0	12	3	3	0	0
hsa-miR-1256	0	0	0	0	0	0	0	2	9	0	0	0	0
hsa-miR-1273c	0	0	0	0	0	0	2	0	4	2	0	0	0
hsa-miR-549a-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-30a-5p	918	1329	1365	1036	578	1404	717	2569	19242	6640	824	819	801
hsa-miR-4446-5p	2	0	0	0	0	0	0	0	18	0	0	2	0
hsa-miR-4638-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4999-5p	0	0	0	0	0	0	0	2	2	0	0	0	0
hsa-miR-5001-3p	3	2	0	0	0	0	3	0	12	0	0	0	0
hsa-miR-106b-5p	38	43	76	57	25	129	40	343	1556	600	50	58	47
hsa-miR-4772-3p	3	2	2	2	0	4	0	10	60	20	4	0	0
hsa-miR-27b-5p	16	33	16	19	13	19	20	29	332	86	11	32	20
hsa-miR-548u	0	0	0	0	0	0	0	0	5	2	0	0	0
hsa-miR-548e-3p	5	8	12	11	3	8	10	29	171	38	4	12	4
hsa-miR-548q	0	0	0	0	0	0	2	0	3	0	0	0	0
hsa-miR-3130-3p	0	4	0	2	0	0	0	0	16	2	0	3	0
hsa-miR-199b-5p	21	19	52	19	5	21	10	78	382	82	19	28	10
hsa-miR-548n	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-21-3p	899	1736	1336	889	464	1607	560	3612	19296	4517	849	1584	992
hsa-miR-143-5p	4	5	4	16	6	0	5	0	82	19	3	6	0
hsa-miR-1246	5	5	44	15	18	6	4	49	224	24	19	6	14
hsa-miR-548l	0	0	3	2	0	0	2	2	21	0	0	2	2
hsa-miR-335-5p	56	61	109	99	50	154	62	230	1536	506	39	83	54
hsa-miR-548k	9	24	25	18	21	26	16	86	380	75	18	27	21
hsa-miR-888-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-224-3p	0	2	3	0	0	0	2	0	16	4	0	0	0
hsa-miR-411-5p	236	554	322	217	241	502	275	343	5000	1276	349	486	104
hsa-miR-6818-5p	0	0	0	0	0	0	0	2	13	6	0	0	0
hsa-miR-219b-5p	0	0	0	0	0	0	3	0	14	0	0	0	0
hsa-miR-23a-3p	916	1296	1554	1140	457	791	901	3369	16028	2173	878	1466	814
hsa-miR-3677-3p	2	6	8	8	0	5	0	20	96	14	6	8	10
hsa-miR-4755-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-329-5p	3	3	4	0	0	6	3	0	35	5	0	0	2
hsa-miR-3200-3p	3	3	0	0	0	0	0	12	37	5	0	3	3
hsa-miR-195-3p	0	0	0	0	0	0	0	0	19	3	2	0	0
hsa-miR-129-2-3p	0	0	0	0	0	0	0	2	2	0	0	0	0
hsa-miR-382-5p	20	11	18	10	11	10	26	17	228	44	13	14	9
hsa-miR-4436b-3p	0	0	0	0	0	2	0	0	7	2	0	0	0
hsa-miR-579-3p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-1304-5p	0	2	6	2	0	0	2	4	44	11	0	0	2
hsa-miR-766-5p	3	7	2	2	4	0	4	9	78	14	0	0	0
hsa-miR-655-3p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-5584-5p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-30a-3p	32	48	29	38	13	38	16	71	597	205	10	20	26
hsa-miR-4446-3p	435	404	197	242	231	79	247	85	2779	101	168	164	265
hsa-miR-4638-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-452-5p	2	3	0	8	0	3	2	7	63	23	0	2	0
hsa-miR-548ax	2	5	2	3	2	8	4	16	85	20	0	6	0
hsa-miR-320a-3p	3394	3656	3913	3101	2039	2042	2439	6338	48769	11959	2522	3346	3124
hsa-miR-6859-5p	10	16	9	0	5	2	8	8	113	10	6	5	4
hsa-miR-4714-3p	0	0	2	0	0	0	0	2	9	0	0	0	0
hsa-miR-106b-3p	754	1079	1230	844	389	496	447	2308	13434	2927	1127	825	621
hsa-miR-27b-3p	6841	8363	5645	5924	2495	8927	4288	12631	95641	23631	4930	5534	5831
hsa-miR-3928-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-548al	2	0	0	0	0	0	0	0	12	0	4	0	0
hsa-miR-7851-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4685-3p	0	0	0	2	0	0	0	0	21	0	2	0	0
hsa-miR-548ag	0	0	0	0	0	0	0	4	11	0	0	0	0
hsa-miR-199b-3p	848	762	1220	896	284	1113	436	3107	14134	3663	532	679	451
hsa-miR-374c-5p	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-330-5p	4	25	21	4	9	9	3	36	247	44	12	25	15
hsa-miR-143-3p	2428	3103	3735	7639	1235	3344	1849	4159	52461	20546	783	2303	934
hsa-miR-4708-3p	0	0	2	0	0	0	0	0	4	0	0	0	0
hsa-miR-4761-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-1234-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-335-3p	239	546	325	596	77	180	231	357	4390	539	431	548	217
hsa-miR-548ac	2	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-548ab	0	0	0	0	0	0	0	0	3	2	0	0	0
hsa-miR-26a-5p	33573	59956	64141	57702	18740	62122	30517	169617	812472	182389	36847	64873	30886
hsa-miR-580-3p	0	0	0	0	2	0	0	0	12	4	0	0	0
hsa-miR-411-3p	18	29	12	8	4	9	6	15	180	25	16	5	5
hsa-miR-6813-5p	0	6	3	2	0	4	2	2	45	5	0	2	3
hsa-miR-3614-5p	0	2	0	2	0	0	0	6	20	2	2	0	0
hsa-miR-23c	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-181b-5p	1027	1686	1972	1147	673	850	593	3292	18062	2336	1831	1571	676
hsa-miR-493-5p	40	42	66	46	26	86	27	120	1192	607	37	44	20
hsa-miR-132-5p	0	2	3	0	0	0	0	4	23	0	0	0	0
hsa-miR-4750-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-324-5p	12	25	22	19	14	7	13	37	272	26	21	38	12
hsa-miR-1228-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4755-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-329-3p	9	2	8	0	6	11	2	14	128	19	9	0	3
hsa-miR-877-5p	352	377	292	251	86	198	149	493	3804	423	235	280	347
hsa-miR-382-3p	5	2	11	0	0	3	4	16	81	24	0	2	4
hsa-miR-708-5p	0	0	0	0	0	0	0	14	22	4	0	0	0
hsa-miR-3940-3p	0	0	0	3	0	0	3	2	21	0	0	2	2
hsa-miR-574-3p	138	274	138	214	82	64	82	211	2073	161	213	190	226
hsa-miR-6789-3p	0	0	0	0	0	0	0	0	2	2	0	0	0
hsa-miR-1304-3p	171	234	161	191	119	88	102	229	2064	246	189	137	128
hsa-miR-766-3p	116	211	246	207	117	143	130	315	2521	221	252	314	151
hsa-let-7g-5p	447	478	1046	645	332	1530	316	4328	16048	5471	480	445	328
hsa-miR-33a-5p	0	4	5	3	3	13	3	10	76	10	0	3	5
hsa-miR-16-2-3p	91	106	193	138	48	145	68	404	2321	729	140	76	73
hsa-miR-126-5p	10673	16982	21129	16046	4061	22824	6804	75867	280778	74270	7363	15677	8733
hsa-miR-323a-5p	0	2	0	0	0	0	0	0	8	0	0	0	0
hsa-miR-19a-3p	14	22	44	24	19	85	26	139	746	265	13	24	8
hsa-miR-181a-2-3p	294	648	538	455	297	219	313	658	5678	670	609	613	250
hsa-miR-4796-3p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-3928-3p	2	5	8	5	2	2	0	13	85	17	6	2	4
hsa-miR-3620-3p	0	0	0	2	0	0	2	0	13	0	0	0	2
hsa-miR-4680-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-1537-3p	0	0	0	0	0	0	0	0	5	2	0	0	0
hsa-miR-330-3p	153	210	132	160	92	85	108	189	1883	167	125	121	132
hsa-miR-4482-3p	0	0	0	0	0	0	0	7	28	13	2	0	0
hsa-miR-627-5p	0	0	3	8	4	7	3	18	91	32	3	2	4
hsa-miR-181b-3p	2	4	0	2	0	0	0	5	20	2	0	0	0
hsa-miR-493-3p	80	67	55	33	51	69	29	41	798	224	31	65	26
hsa-miR-132-3p	41	89	56	59	34	28	18	81	629	68	51	40	32
hsa-miR-6895-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-511-5p	0	0	0	2	0	0	0	0	5	0	0	0	0
hsa-miR-324-3p	64	81	109	82	71	52	52	172	1267	157	85	102	77
hsa-miR-877-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-708-3p	0	0	0	0	0	0	0	2	5	0	0	0	0
hsa-miR-6802-5p	0	0	0	2	0	0	0	0	18	2	0	0	0
hsa-let-7b-5p	1321	1350	1551	1018	524	774	444	2907	16029	3174	1064	785	687
hsa-let-7f-2-3p	8	12	16	17	12	20	10	67	275	69	13	19	5
hsa-let-7g-3p	5	0	2	0	0	2	0	20	74	22	0	3	6
hsa-miR-33a-3p	0	0	0	0	0	0	2	12	31	2	0	0	0
hsa-miR-598-5p	0	0	0	0	0	0	0	0	3	3	0	0	0
hsa-miR-126-3p	2443	3113	3891	3516	1182	3401	1635	10870	50992	12587	2581	3232	2021
hsa-miR-2355-5p	30	42	46	35	8	46	16	80	561	110	19	37	32
hsa-miR-323a-3p	88	67	82	32	68	48	50	51	927	237	89	39	28
hsa-miR-505-5p	8	6	2	3	0	0	0	4	42	4	3	2	2
hsa-miR-28-5p	441	635	718	612	265	567	369	1764	8771	1725	450	721	393
hsa-miR-450a-5p	2	0	10	2	2	10	3	16	88	14	9	4	6
hsa-miR-942-5p	33	47	39	34	17	26	19	46	436	39	32	39	22
hsa-miR-200a-5p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-7977	60	69	37	37	32	24	35	52	605	60	42	76	49
hsa-miR-7976	2	2	2	0	0	0	0	5	53	8	10	6	0
hsa-miR-7975	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4738-3p	2	0	2	0	0	0	0	0	22	2	0	2	0
hsa-miR-6767-5p	0	0	0	2	0	0	0	0	2	0	0	0	0
hsa-miR-29a-5p	0	0	0	0	0	0	0	3	5	0	0	0	0
hsa-miR-744-5p	6172	8145	3730	4646	3941	2893	4401	3855	57240	4969	3180	5635	5282
hsa-miR-577	0	2	5	2	0	2	0	9	38	11	0	4	0
hsa-miR-2116-3p	0	2	0	2	0	0	0	0	15	2	0	0	0
hsa-miR-6837-5p	0	3	0	2	0	0	0	0	10	0	0	0	2
hsa-miR-627-3p	3	3	0	0	0	0	2	5	26	2	0	0	0
hsa-miR-6721-5p	0	0	0	0	2	0	0	0	22	0	3	2	0
hsa-miR-3691-5p	0	0	0	0	0	0	0	2	9	0	2	0	0
hsa-miR-6802-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-let-7b-3p	22	28	26	23	14	14	20	27	270	31	19	11	12
hsa-miR-424-5p	0	0	0	0	0	2	0	10	40	15	0	2	0
hsa-miR-598-3p	43	41	51	81	9	42	31	162	799	153	55	70	25
hsa-miR-616-5p	15	10	10	8	4	0	2	24	129	18	0	9	4
hsa-miR-1538	10	12	7	9	6	2	4	3	99	2	0	4	10
hsa-miR-2355-3p	7	13	6	6	0	2	2	11	99	19	2	0	3
hsa-miR-505-3p	26	43	27	32	20	21	23	55	481	31	61	39	28
hsa-miR-3190-3p	0	2	0	3	0	0	2	3	16	2	0	0	0
hsa-miR-28-3p	12911	22738	13641	15259	8329	6926	9086	16403	161185	18736	11567	13791	11197
hsa-miR-200a-3p	2	2	2	2	0	0	0	10	32	3	2	0	0
hsa-miR-668-3p	2	9	6	2	9	3	21	5	114	10	0	9	4
hsa-miR-151b	91	217	198	139	59	152	92	321	2189	414	194	170	108
hsa-miR-3679-5p	0	0	2	0	0	0	0	0	7	0	0	0	0
hsa-miR-17-5p	171	271	371	249	115	299	137	866	4386	1225	153	263	178
hsa-miR-744-3p	45	51	60	44	21	23	36	64	566	53	42	58	38
hsa-miR-29a-3p	324	566	1329	659	215	1048	225	7068	22049	8190	854	812	315
hsa-miR-197-5p	0	0	0	0	0	0	0	0	12	0	0	0	0
hsa-miR-6843-3p	4	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-103a-2-5p	4	6	3	4	4	0	0	6	49	7	3	3	3
hsa-miR-376b-5p	0	0	0	0	0	0	0	0	2	1	0	0	0
hsa-miR-4727-3p	0	0	0	0	0	0	0	0	2	2	0	0	0
hsa-miR-3173-5p	0	2	0	0	2	0	0	0	11	0	0	0	0
hsa-miR-3912-3p	0	0	2	0	0	2	0	7	48	13	0	2	0
hsa-miR-365a-3p	2	0	0	1	0	0	0	1	7	0	1	0	0
hsa-miR-6832-5p	0	0	0	0	0	0	0	2	7	0	0	0	0
hsa-miR-30c-5p	813	1468	1114	1101	594	944	1003	2335	15561	2139	1563	1426	847
hsa-miR-6837-3p	23	47	26	21	17	12	15	17	288	25	16	33	18
hsa-miR-30c-1-3p	33	51	58	45	22	36	27	82	637	117	33	64	38
hsa-miR-301a-5p	0	3	2	0	0	2	0	2	18	4	0	0	0
hsa-miR-3691-3p	0	0	0	0	0	0	0	0	2	0	2	0	0
hsa-miR-424-3p	16	25	32	16	22	19	20	48	423	108	40	24	27
hsa-miR-616-3p	2	0	2	0	2	0	0	0	15	0	0	0	0
hsa-miR-543	35	42	34	26	20	20	51	27	424	44	36	38	23
hsa-miR-4687-5p	5	18	15	7	5	0	8	11	118	7	12	4	10
hsa-miR-7853-5p	0	2	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-145-5p	106	92	77	195	66	31	62	67	1275	294	88	109	26
hsa-miR-664a-5p	11	12	12	5	0	11	4	19	146	13	8	10	3
hsa-miR-337-5p	2	2	0	2	0	2	0	0	22	9	0	0	0
hsa-miR-190a-5p	0	0	0	0	0	0	0	2	4	2	0	0	0
hsa-miR-582-5p	0	0	0	4	0	2	0	25	50	10	0	0	0
hsa-miR-221-5p	36	75	69	56	48	66	44	150	1004	227	61	81	45
hsa-miR-605-5p	0	0	0	2	0	0	2	0	7	0	0	0	0
hsa-miR-15b-5p	188	373	376	259	75	295	132	989	4354	945	220	257	162
hsa-miR-4688	4	2	0	2	0	0	0	9	52	5	0	4	2
hsa-miR-4326	18	21	5	11	10	7	7	12	151	5	35	0	0
hsa-miR-3679-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-1255a	2	2	4	3	2	9	0	3	43	7	4	3	0
hsa-miR-17-3p	14	8	13	14	15	24	3	86	443	178	10	14	10
hsa-miR-139-5p	75	166	121	115	32	144	46	475	1644	134	116	99	71
hsa-miR-151a-5p	5692	11004	9141	9083	3529	7885	5252	14602	111100	19904	9265	9348	6136
hsa-miR-192-5p	856	1584	2156	1220	847	1256	803	6471	30010	10816	1173	1646	783
hsa-miR-197-3p	906	981	743	1230	453	274	447	856	8680	459	1197	379	568
hsa-miR-3942-5p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-215-5p	0	6	14	9	3	7	7	13	144	61	3	8	0
hsa-miR-576-5p	32	19	24	20	7	12	14	27	250	28	25	17	8
hsa-miR-1306-5p	10	10	12	11	10	5	9	7	133	7	11	5	9
hsa-miR-652-5p	0	2	2	0	0	0	2	2	25	4	2	0	0
hsa-miR-376b-3p	2	0	0	0	0	4	0	4	36	14	0	0	2
hsa-miR-6751-5p	0	0	0	0	0	0	2	0	2	0	0	0	0
hsa-miR-148b-5p	37	55	91	65	37	160	47	233	1218	312	40	70	46
hsa-miR-541-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-186-5p	9982	12419	14239	10070	4029	7906	6458	25706	155900	34382	10083	11877	7932
hsa-miR-454-5p	62	137	171	126	41	45	66	179	1370	184	109	91	79
hsa-miR-301a-3p	220	221	284	207	141	398	124	656	4065	1229	160	183	194
hsa-miR-4716-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-548b-3p	0	0	2	0	0	0	0	0	2	0	0	0	0
hsa-miR-6826-3p	2	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-203a-3p	2	3	4	2	3	0	0	4	34	0	0	2	0
hsa-miR-140-5p	13	16	18	18	3	16	3	73	360	156	10	14	3
hsa-miR-145-3p	6	33	11	22	3	8	12	30	234	54	6	11	2
hsa-miR-664a-3p	44	67	45	86	18	24	21	137	740	63	90	64	24
hsa-miR-885-5p	0	0	0	0	3	0	0	0	15	5	0	2	0
hsa-miR-337-3p	19	9	18	9	0	9	7	11	176	47	12	5	4
hsa-miR-190a-3p	0	0	0	0	0	0	0	4	6	0	0	0	0
hsa-miR-582-3p	0	6	2	12	0	4	0	31	101	19	5	9	0
hsa-miR-221-3p	3938	5061	8172	5654	2519	3256	2948	15035	79593	18100	4843	5907	3465
hsa-miR-4659a-3p	0	0	0	0	0	0	0	2	2	0	0	0	0
hsa-miR-605-3p	0	0	0	0	0	0	0	0	10	2	0	0	0
hsa-miR-15b-3p	8	3	24	11	2	7	5	64	297	121	2	5	4
hsa-miR-320e	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-495-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-134-5p	206	263	317	161	265	186	431	194	3613	916	197	206	132
hsa-miR-181d-5p	237	251	170	219	82	147	112	381	2578	361	133	237	176
hsa-miR-320d	6	4	7	4	4	8	2	10	128	12	3	7	4
hsa-miR-320c	6	20	8	15	7	3	10	16	169	20	6	7	11
hsa-miR-139-3p	3	7	0	2	0	3	2	5	49	0	0	3	0
hsa-miR-192-3p	0	0	0	0	0	0	0	0	7	5	0	0	0
hsa-miR-320b	138	175	159	131	116	83	108	248	2158	476	98	156	141
hsa-miR-151a-3p	36091	66534	45213	45438	16588	22990	20296	59045	508596	75280	35865	50257	33218
hsa-miR-210-5p	4	3	2	0	2	0	0	0	28	2	2	0	2
hsa-miR-1306-3p	0	3	2	6	3	4	2	7	62	10	5	0	2
hsa-miR-6809-5p	0	0	0	0	0	0	0	0	8	0	0	0	2
hsa-let-7i-5p	3166	4377	5326	3881	1983	5836	2081	18313	75996	20297	2860	4544	2910
hsa-miR-6862-5p	2	0	0	0	2	0	0	0	27	0	2	0	2
hsa-miR-6501-5p	0	2	0	0	0	0	0	0	7	0	0	0	0
hsa-miR-652-3p	381	547	572	437	221	417	260	1447	7465	1434	483	718	375
hcmv-miR-US29-3p	0	12	2	0	0	0	0	3	18	0	0	0	0
hsa-miR-148b-3p	421	1419	1111	980	507	1309	624	3396	16919	4296	623	1574	504
hsa-miR-1843	233	275	221	203	82	162	144	337	2714	345	170	197	192
hsa-miR-4746-5p	12	49	30	22	16	17	19	27	301	15	20	27	11
hsa-miR-186-3p	0	0	2	0	0	0	0	6	74	62	0	2	0
hsa-miR-204-5p	19	86	82	26	37	0	29	12	398	24	43	17	5
hsa-miR-4657	0	0	0	0	0	2	0	0	8	0	0	0	2
hsa-miR-454-3p	29	38	55	48	17	48	23	205	778	181	27	25	19
hsa-miR-4654	0	0	0	0	0	0	0	0	10	0	0	0	2
hsa-miR-130b-5p	78	137	52	100	76	33	73	42	949	39	160	65	64
hsa-miR-193a-5p	0	0	0	0	0	2	0	0	3	0	0	0	0
hsa-miR-6769b-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-18b-5p	0	0	0	0	0	0	0	0	12	3	0	0	0
hsa-miR-92a-3p	139805	145424	138989	157842	71211	58430	105501	120624	1358835	96960	162926	59571	98445
hsa-miR-140-3p	4763	8004	6546	6229	3434	4542	3228	14058	87444	17091	6337	7330	4842
hsa-miR-6734-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-3202	0	0	0	0	0	0	0	5	9	0	0	0	0
hsa-miR-6810-5p	0	0	0	0	0	2	0	0	16	0	0	0	0
hsa-miR-376a-2-5p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-1185-1-3p	13	15	11	5	6	16	11	22	227	100	6	3	4
hsa-miR-548at-5p	0	4	0	0	0	0	0	4	14	2	0	0	0
hsa-miR-4647	0	0	0	0	0	0	0	0	7	0	0	0	0
hsa-miR-548ay-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-4676-3p	0	0	0	7	0	0	0	0	22	0	0	2	0
hsa-miR-490-5p	0	0	0	2	0	0	0	0	4	0	0	0	0
hsa-miR-629-5p	6	11	7	6	4	3	2	25	141	44	6	7	9
hsa-miR-134-3p	2	3	0	0	0	0	2	0	23	0	3	0	0
hsa-miR-9985	1	1	1	1	0	2	0	4	17	4	0	0	0
hsa-miR-495-3p	0	2	7	0	0	4	0	12	69	20	2	2	0
hsa-miR-874-5p	0	3	6	2	0	2	0	13	61	5	9	4	2
hsa-miR-210-3p	35	59	58	53	28	74	26	173	1141	343	55	98	45
hsa-miR-6786-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-1301-3p	159	250	151	198	106	96	141	191	2184	183	177	220	181
hsa-miR-6804-5p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-let-7d-5p	1297	1526	2031	1676	739	1507	977	3399	20915	4221	1290	935	1042
hsa-let-7i-3p	12	14	30	21	3	18	3	107	412	153	19	12	5
hsa-miR-3605-5p	3	16	12	11	0	2	2	19	145	19	5	9	5
hsa-miR-2110	11	7	10	2	3	0	4	18	99	8	3	0	3
hsa-miR-4665-5p	0	4	2	0	0	5	0	0	22	5	0	0	0
hsa-miR-489-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-128-3p	907	1284	1060	1122	486	629	715	1977	12404	1476	874	947	635
hsa-miR-378a-5p	4	5	6	2	2	0	0	2	47	7	0	2	0
hsa-miR-373-3p	0	2	0	0	0	0	0	7	14	0	0	2	0
hsa-miR-5581-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-128-1-5p	40	43	33	29	29	17	15	31	373	27	28	33	25
hsa-miR-642a-5p	0	0	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-1185-5p	2	0	2	0	0	2	4	8	47	18	0	4	0
hsa-miR-130b-3p	417	824	657	640	199	447	333	1860	9322	1970	474	745	521
hsa-miR-362-5p	0	0	0	0	0	0	0	3	5	0	0	0	0
hsa-miR-29c-5p	0	0	7	2	0	2	0	16	101	19	3	7	0
hsa-miR-193a-3p	0	0	0	0	0	0	0	2	6	0	0	0	0
hsa-miR-18b-3p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-92a-1-5p	8	15	15	7	16	5	5	24	160	18	9	16	8
hsa-miR-6810-3p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-4787-3p	0	0	0	0	0	0	0	2	15	2	5	0	0
hsa-miR-3064-5p	0	2	0	0	0	0	2	0	21	0	2	0	0
hsa-miR-432-5p	396	391	424	181	199	277	167	271	4504	1377	225	243	162
hsa-miR-624-5p	0	4	2	0	0	0	0	14	52	19	0	0	0
hsa-miR-490-3p	15	6	9	48	11	7	9	12	197	27	4	29	2
hsa-miR-629-3p	0	0	0	0	0	0	0	2	10	0	2	0	0
hsa-miR-6892-5p	2	2	0	2	0	0	0	0	25	4	0	0	0
hsa-miR-874-3p	60	68	88	66	58	57	30	246	1227	234	90	66	33
hsa-miR-31-5p	0	12	20	16	3	21	0	113	347	118	8	11	3
hsa-miR-3155a	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-5706	0	0	0	0	0	0	0	0	5	4	0	0	0
hsa-miR-99b-5p	3210	5806	4378	5180	2760	4043	2135	6467	60945	7335	5745	8296	5020
hsa-miR-3150a-5p	0	0	2	0	0	0	0	0	17	0	3	0	2
hsa-let-7d-3p	1017	1133	690	1128	494	370	668	763	9180	521	777	619	807
hsa-miR-5701	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-2276-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-3605-3p	5	11	9	9	0	2	5	0	100	0	18	3	9
hsa-miR-518f-3p	0	0	0	0	0	0	0	0	2	2	0	0	0
hsa-miR-671-5p	0	0	0	4	3	0	0	2	53	17	0	0	0
hsa-miR-10399-5p	3	7	12	4	3	19	4	46	161	39	2	5	0
hsa-miR-6886-5p	0	0	0	0	0	0	0	0	6	0	0	0	2
hsa-miR-502-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-378a-3p	420	761	974	658	440	642	399	2838	14210	4751	690	953	508
hsa-miR-25-5p	27	37	30	20	17	13	16	39	349	60	23	22	18
hsa-miR-1296-5p	101	195	140	120	57	57	48	220	1621	298	125	95	122
hsa-miR-200c-3p	0	3	4	3	0	0	0	2	30	0	8	3	0
hsa-miR-589-5p	238	568	259	291	188	170	156	289	3500	410	242	306	240
hsa-miR-196a-5p	0	0	0	0	0	0	0	2	17	7	0	0	0
hsa-miR-642a-3p	0	0	0	0	0	0	0	0	10	6	0	0	0
hsa-miR-362-3p	0	0	0	0	0	0	0	0	13	9	0	0	0
hsa-miR-6764-5p	0	0	0	0	0	0	0	4	16	0	0	0	0
hsa-miR-8072	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-29c-3p	55	90	291	109	53	220	40	1596	4592	1629	150	164	28
hsa-miR-6840-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-125b-2-3p	5	9	17	2	4	3	0	36	150	25	6	11	3
hsa-miR-659-5p	12	12	4	4	2	4	3	11	106	8	13	5	5
hsa-miR-1250-5p	0	0	0	0	0	0	0	0	14	8	0	0	0
hsa-miR-19b-1-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-432-3p	5	0	0	2	5	5	0	0	56	18	5	4	4
hsa-miR-30e-5p	8773	13716	15582	11990	5340	13912	5777	37900	199936	54010	9046	14574	8663
hsa-miR-31-3p	0	0	2	2	0	0	0	8	18	0	0	0	0
hsa-miR-345-5p	392	539	453	360	180	281	205	685	5111	783	471	298	325
hsa-miR-99b-3p	30	41	28	25	13	37	5	32	444	86	15	46	32
hsa-miR-1249-3p	6	0	2	2	2	2	0	4	39	0	0	4	4
hsa-miR-11401	2	5	0	2	0	0	0	0	24	2	2	4	3
hsa-miR-11400	303	417	536	380	109	396	202	706	5125	903	323	514	275
hsa-miR-2276-3p	0	4	2	0	0	0	0	2	26	6	0	0	0
hsa-miR-125a-5p	2129	3360	1768	2777	1453	1571	1185	2375	26290	1514	3476	2370	1998
hsa-miR-10399-3p	59	78	97	60	20	45	32	148	919	118	78	64	72
hsa-miR-671-3p	297	567	217	391	192	149	225	215	3489	143	327	255	330
hsa-miR-133b	1	0	0	0	0	0	0	0	9	3	1	0	0
hsa-miR-7855-5p	2	13	11	3	6	3	4	7	72	4	3	6	4
hsa-miR-103a-3p	3155	6348	5100	4675	2234	4698	2977	12232	68758	13134	3475	6038	4113
hsa-miR-502-3p	13	12	24	14	5	6	8	50	251	59	10	13	6
