name	SRX258935	SRX258931	SRX258933	SRX258932	SRX258926	SRX258927	SRX258937	SRX258936	SRX258930	SRX258934	SRX258939	SRX258938	SRX258928	SRX258929
hsa-miR-137-5p	485	2	4	6	4	6	2	0	0	396	380	513	385	415
hsa-miR-329-5p	0	0	0	0	0	0	0	0	0	0	0	5	6	0
hsa-miR-1228-5p	0	0	0	0	0	0	0	0	0	0	2	2	0	6
hsa-miR-3200-3p	0	0	0	0	7	6	0	0	0	0	0	0	0	0
hsa-miR-382-5p	1522	18	399	235	554	510	216	87	10	1457	1415	2043	2154	2216
hsa-miR-195-3p	213	33	22	17	17	25	9	6	34	168	232	257	321	299
hsa-miR-129-2-3p	148	97	578	619	1171	1542	2432	1587	153	153	134	266	205	194
hsa-miR-766-5p	0	0	0	0	0	0	0	0	0	0	0	2	2	3
hsa-miR-1304-5p	0	0	0	0	0	0	0	0	0	0	0	2	5	6
hsa-miR-655-3p	87	51	1399	1309	2153	2962	1486	974	32	70	171	213	274	263
hsa-miR-30a-3p	594	494	68	49	127	153	69	60	417	510	795	1194	1342	1401
hsa-miR-4446-3p	0	29	0	0	8	3	0	0	13	2	0	0	32	27
hsa-miR-452-5p	47	14	12	16	51	61	18	12	7	14	32	53	57	75
hsa-miR-320a-3p	99617	4314	40868	28802	31846	35403	25152	13566	4263	87551	60272	95006	85151	81963
hsa-miR-6743-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-106b-3p	132	96	75	74	163	213	38	28	104	89	130	184	359	355
hsa-miR-27b-3p	41841	83296	22456	20301	43478	64704	21866	13933	78409	35569	49621	64204	71856	72676
hsa-miR-199b-3p	158	140	204	133	503	642	224	130	122	121	146	203	488	430
hsa-miR-138-1-3p	42	62	30	14	54	58	67	24	54	26	48	46	54	66
hsa-miR-374c-5p	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-330-5p	1317	92	193	103	327	395	334	177	59	1009	1085	1290	1046	1271
hsa-miR-143-3p	25559	72004	9286	12469	24560	39163	13748	10858	56367	22686	36356	47384	73549	80157
hsa-miR-335-3p	132	94	31	63	57	96	87	91	120	124	213	288	390	416
hsa-miR-26a-5p	8927	4432	11171	11462	14511	20498	8207	5734	4367	7308	8935	12033	14721	14452
hsa-miR-135b-5p	17	0	9	8	36	25	14	4	6	8	13	25	39	22
hsa-miR-411-3p	217	36	24	29	79	129	82	56	20	151	329	433	629	678
hsa-miR-34b-3p	27	45	66	80	95	212	214	165	16	30	44	47	73	71
hsa-miR-3614-5p	0	4	0	0	0	0	0	0	0	0	2	0	2	0
hsa-miR-493-5p	0	0	2	0	4	3	0	0	3	0	0	0	7	14
hsa-miR-181b-5p	67193	26100	24382	17889	35079	38929	21442	12404	25068	56947	60990	74817	69250	74572
hsa-miR-132-5p	1502	205	850	1127	2029	3024	714	681	174	1248	1506	1750	1760	2028
hsa-miR-4750-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-324-5p	14	17	102	83	232	249	182	99	16	15	18	9	25	16
hsa-miR-137-3p	317	62	92	66	276	321	360	218	56	256	432	550	722	684
hsa-miR-1228-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-329-3p	3618	148	1594	1091	1466	1567	1211	609	154	2871	2746	3808	3601	3225
hsa-miR-877-5p	0	42	2	0	12	8	0	0	27	2	0	2	19	14
hsa-miR-382-3p	119	9	79	40	179	155	94	51	11	99	138	218	331	317
hsa-miR-708-5p	89	10	78	31	141	178	114	53	30	47	84	83	121	129
hsa-miR-574-3p	36	17	20	38	57	91	81	79	16	14	25	31	29	21
hsa-miR-766-3p	0	0	0	2	6	4	0	0	0	0	0	0	0	2
hsa-miR-1304-3p	0	12	0	0	6	3	0	3	7	0	0	0	16	11
hsa-miR-6807-5p	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-let-7g-5p	14069	931	2437	2382	3753	5493	3878	2611	956	12398	19047	27724	35742	32831
hsa-miR-33a-5p	49	17	37	50	131	177	111	100	13	34	42	57	82	70
hsa-miR-16-2-3p	91	57	26	29	176	208	22	4	50	101	97	124	726	682
hsa-miR-126-5p	3782	10569	3849	2749	8285	10017	6768	4028	10025	3139	4591	5942	7521	7439
hsa-miR-323a-5p	273	14	159	136	97	113	55	44	28	248	363	518	319	332
hsa-miR-19a-3p	46	46	44	40	306	294	118	68	48	48	43	64	148	140
hsa-miR-181a-2-3p	501	907	203	250	157	297	119	84	725	475	622	793	747	748
hsa-miR-3928-3p	0	0	0	0	0	4	0	0	0	0	0	0	0	5
hsa-miR-5100	5	2	0	0	0	0	0	2	0	0	2	3	0	0
hsa-miR-1537-3p	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-330-3p	6508	1050	8181	4804	8083	9484	8383	3826	1286	5762	5690	8045	7312	7375
hsa-miR-592	82	32	30	16	37	60	55	39	36	65	83	110	177	141
hsa-miR-135a-2-3p	39	10	31	23	45	45	34	14	10	23	19	30	38	30
hsa-miR-135b-3p	4	4	0	0	0	0	0	0	0	3	6	2	0	2
hsa-miR-4482-3p	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-3614-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-493-3p	0	0	0	0	8	2	0	0	0	0	0	0	2	13
hsa-miR-181b-3p	19	4	4	4	24	11	10	0	7	16	28	40	26	48
hsa-miR-132-3p	2152	7945	11720	7563	27181	31461	31406	17023	8117	1715	2234	2840	3426	3439
hsa-miR-511-5p	0	0	0	0	0	0	0	0	0	2	3	0	0	2
hsa-miR-324-3p	279	71	295	255	598	823	514	321	58	233	245	307	348	385
hsa-miR-708-3p	2629	226	119	96	285	299	207	105	140	2333	2770	3520	3103	3643
hsa-let-7b-5p	69086	3234	13567	10283	16857	19039	5098	2814	3164	59703	77005	94211	107511	121707
hsa-let-7f-2-3p	99	36	60	67	192	237	90	48	59	109	137	203	298	257
hsa-let-7g-3p	10	32	17	15	29	33	20	16	18	8	14	5	20	8
hsa-miR-33a-3p	0	0	0	9	18	28	17	15	2	0	0	0	0	0
hsa-miR-126-3p	2439	386	1501	1585	4371	5848	2664	1608	363	2014	2709	3576	6041	6557
hsa-miR-2355-5p	0	0	0	0	18	22	0	0	0	0	0	0	0	3
hsa-miR-323a-3p	42319	2165	18990	20273	11658	18075	13364	9478	2251	37522	41574	57500	55096	49248
hsa-miR-505-5p	154	2	0	2	8	0	0	2	9	148	114	143	267	252
hsa-miR-28-5p	52	91	107	55	285	231	93	71	46	52	75	72	102	125
hsa-miR-450a-5p	61	7	67	41	273	220	72	26	4	51	89	134	242	217
hsa-miR-942-5p	2	0	0	0	2	0	0	0	7	0	4	0	14	12
hsa-miR-200a-5p	4	0	4	3	0	0	0	3	0	2	4	4	9	18
hsa-miR-7977	0	10	81	40	167	133	109	66	14	4	2	8	5	4
hsa-miR-7976	2	0	2	0	5	2	0	0	0	0	0	0	2	4
hsa-miR-7975	2	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-1-3p	110	0	61	50	154	195	114	63	0	95	126	194	460	369
hsa-miR-4738-3p	2	4	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-3184-5p	0	0	0	0	4	2	0	0	0	0	0	0	0	0
hsa-miR-29a-5p	0	0	0	0	0	0	0	0	2	2	0	2	2	0
hsa-miR-744-5p	11595	6026	347	486	817	1222	411	314	5451	10223	14294	17618	15407	16862
hsa-miR-1911-5p	7	55	138	64	255	229	74	27	60	11	13	21	22	36
hsa-miR-365a-5p	14	0	0	0	4	0	0	0	0	13	16	15	20	13
hsa-miR-6837-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-2116-3p	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-627-3p	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-3691-5p	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-1247-5p	0	68	13	19	14	20	15	2	56	6	0	4	3	6
hsa-let-7b-3p	854	392	1605	1720	1889	2778	1727	1226	333	634	882	1153	1116	980
hsa-miR-598-3p	0	0	0	0	4	2	0	0	0	0	0	0	4	8
hsa-miR-424-5p	19	11	80	53	288	333	195	98	26	17	23	36	45	39
hsa-miR-206	1816	0	108	81	200	245	52	21	0	1439	1894	2468	3055	3496
hsa-miR-2355-3p	0	0	3	0	10	12	0	0	2	0	0	0	6	8
hsa-miR-505-3p	43	20	340	296	659	941	297	176	20	32	41	41	44	36
hsa-miR-28-3p	1334	868	358	270	519	511	272	139	979	1017	996	1476	1608	1619
hsa-miR-942-3p	0	0	0	0	5	0	0	0	0	0	0	0	0	0
hsa-miR-200a-3p	907	119	521	554	713	1007	347	256	142	753	999	1435	2203	2111
hsa-miR-151b	12	403	2676	2784	3164	4478	1835	1256	372	13	22	23	22	25
hsa-miR-450a-1-3p	4	0	9	7	17	24	6	0	0	0	0	0	2	11
hsa-miR-3679-5p	5	6	0	0	0	0	0	0	0	0	0	0	4	5
hsa-miR-17-5p	47	10	6	4	69	74	23	10	23	22	46	80	142	137
hsa-miR-552-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-744-3p	39	13	75	73	130	246	150	105	32	23	78	92	60	83
hsa-miR-29a-3p	8007	3170	18905	12015	50389	56865	50647	30810	2831	6798	11543	15201	16776	15664
hsa-miR-197-5p	0	3	2	0	0	0	0	0	9	0	0	2	0	0
hsa-miR-4646-5p	0	5	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-103a-2-5p	1	0	29	20	92	60	65	25	0	0	1	0	0	0
hsa-miR-1911-3p	10	4	7	5	6	22	18	4	6	18	12	22	18	14
hsa-miR-181b-2-3p	2	0	2	0	2	6	5	0	3	2	2	3	10	4
hsa-miR-302b-3p	0	0	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376b-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	1
hsa-miR-541-5p	41	20	91	152	70	114	53	31	28	30	32	42	38	45
hsa-miR-3912-3p	0	0	0	0	0	3	0	0	0	0	0	0	4	0
hsa-miR-365a-3p	30	9	96	45	226	256	167	89	28	24	40	65	51	47
hsa-miR-30c-5p	591	77	1315	1279	2124	2561	3208	2169	96	498	562	796	816	823
hsa-miR-30c-1-3p	2	12	0	2	0	8	4	0	15	0	11	11	8	6
hsa-miR-301a-5p	31	4	6	18	3	13	16	13	0	19	41	28	38	37
hsa-miR-219a-2-3p	19871	1899	7263	7767	12108	15130	5827	4037	1854	17365	24335	32949	33990	34067
hsa-miR-1247-3p	30	13	0	0	0	3	4	0	4	19	22	27	16	18
hsa-miR-424-3p	95	23	25	5	13	49	26	17	33	74	111	125	205	204
hsa-miR-6826-5p	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-203a-5p	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-543	4799	64	252	199	372	434	139	87	31	4174	6853	8421	8204	8754
hsa-miR-145-5p	59	19	839	1220	1478	2159	1826	1587	21	52	39	41	47	61
hsa-miR-664a-5p	0	2	2	0	22	15	3	0	9	0	2	0	24	16
hsa-miR-337-5p	37	7	161	125	243	257	132	95	10	44	35	46	37	56
hsa-miR-190a-5p	0	0	0	0	3	0	0	0	3	0	0	0	0	0
hsa-miR-582-5p	3	20	205	396	514	940	479	428	22	5	3	6	13	21
hsa-miR-221-5p	91	64	1038	577	1850	1450	526	287	48	101	116	189	303	275
hsa-miR-4688	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-15b-5p	2	51	28	41	160	261	209	186	33	4	17	8	31	52
hsa-miR-4326	0	0	0	0	0	2	0	0	0	0	0	2	0	0
hsa-miR-4324	0	0	3	0	0	1	0	2	0	0	1	1	2	1
hsa-miR-17-3p	3	7	0	0	0	2	0	5	6	0	0	2	5	3
hsa-miR-139-5p	6373	231	2098	2402	3187	4646	3582	2336	178	5256	7743	8966	7882	8314
hsa-miR-151a-5p	71	7581	11122	7325	17284	17550	5278	3109	6746	50	79	96	134	143
hsa-miR-192-5p	801	1302	1200	1030	554	762	274	240	1123	719	706	926	1178	1262
hsa-miR-197-3p	26	36	115	121	293	509	337	236	86	25	24	36	83	79
hsa-miR-3942-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-576-5p	0	0	0	0	0	6	0	0	8	0	0	0	2	0
hsa-miR-215-5p	2	10	96	95	8	10	0	0	8	2	0	1	14	13
hsa-miR-1306-5p	15	21	22	61	73	146	168	92	13	2	11	17	26	32
hsa-miR-652-5p	0	2	0	0	5	4	3	0	0	0	2	0	0	0
hsa-miR-376b-3p	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-148b-5p	16	5	2	0	0	0	0	0	0	7	9	22	24	23
hsa-miR-541-3p	2	7	0	3	10	8	4	0	0	3	3	12	2	6
hsa-miR-186-5p	1448	6570	10471	13176	17092	22827	5138	4330	6817	1239	1441	2074	4049	3550
hsa-miR-454-5p	0	0	0	0	0	0	0	0	0	0	0	0	4	6
hsa-miR-301a-3p	0	122	0	6	11	18	5	5	136	5	3	0	0	8
hsa-miR-203a-3p	230	18	28	24	32	52	32	23	16	193	242	300	288	258
hsa-miR-140-5p	769	12	64	33	143	210	95	43	14	612	798	1025	1345	1496
hsa-miR-145-3p	768	480	1366	899	1939	2095	548	339	610	634	807	1107	1392	1481
hsa-miR-664a-3p	0	7	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-885-5p	761	655	3785	4805	6134	9037	9435	6999	682	611	1614	2151	2147	1798
hsa-miR-337-3p	84	10	34	24	61	113	31	25	6	60	79	57	78	89
hsa-miR-582-3p	0	0	0	0	7	0	0	0	0	0	0	0	4	2
hsa-miR-190a-3p	0	3	0	2	19	15	5	0	0	0	0	0	0	0
hsa-miR-221-3p	5248	1830	5375	4398	8876	11089	8480	5002	1948	4344	4078	5602	8904	7899
hsa-miR-6815-5p	0	0	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-605-3p	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-15b-3p	24	3	10	35	115	152	42	22	7	7	24	40	79	66
hsa-miR-4306	9	0	2	3	5	3	7	7	0	6	10	14	18	12
hsa-miR-3121-3p	0	0	0	0	0	0	0	0	5	0	0	0	0	0
hsa-miR-134-5p	2420	77	273	280	382	485	252	174	85	1950	1844	2319	2226	2683
hsa-miR-320e	97	1	39	35	25	19	19	13	0	77	46	85	75	65
hsa-miR-181d-5p	3356	1296	795	476	1802	1816	604	348	1288	3030	3137	3792	4337	4716
hsa-miR-495-5p	2	0	0	2	2	3	0	0	0	0	0	0	0	0
hsa-miR-320d	894	109	666	1978	430	979	418	448	175	796	510	746	592	636
hsa-miR-320c	1911	206	750	486	508	479	326	177	225	1679	1144	1514	1358	1378
hsa-miR-139-3p	1271	56	472	316	556	613	147	76	40	1115	1031	1418	1644	1789
hsa-miR-1225-5p	2	0	3	2	3	0	3	3	0	0	0	0	0	2
hsa-miR-320b	6829	2152	3242	4755	2632	3637	1450	1235	2140	5870	4231	5381	4484	4991
hsa-miR-151a-3p	17061	13027	739	524	1866	1904	585	357	12516	15068	15062	19327	26669	30125
hsa-miR-210-5p	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1306-3p	168	13	51	24	56	71	32	9	16	141	131	167	170	228
hsa-let-7i-5p	54880	10970	9512	9462	21571	26783	9634	6868	9894	49243	50019	75261	149552	137338
hsa-miR-6862-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-652-3p	140	166	1041	894	2166	2743	733	486	112	118	158	142	327	274
hsa-miR-148b-3p	4200	648	119	135	244	315	165	131	750	3652	5396	7445	11225	10789
hsa-miR-1843	0	6	2	0	6	9	0	0	14	3	2	5	48	40
hsa-miR-186-3p	0	0	9	2	20	24	4	5	0	0	4	6	7	5
hsa-miR-1277-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-204-5p	950	4190	2367	2670	5082	6867	2343	1735	4110	780	1246	1385	2436	2563
hsa-miR-4657	0	0	0	0	0	0	0	0	0	0	0	3	3	2
hsa-miR-454-3p	0	3	0	0	0	0	0	0	0	0	0	0	3	0
Hsa-Mir-9851_3p	11	7	105	44	119	127	88	41	9	16	11	17	15	16
hsa-miR-6740-5p	0	4	0	0	0	0	0	0	6	0	0	0	0	0
hsa-miR-130b-5p	34	21	3	23	17	39	8	9	8	28	65	73	75	101
hsa-miR-193a-5p	95	0	49	48	46	51	43	33	0	91	89	86	84	98
hsa-miR-18b-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-92a-3p	22141	30478	6390	7446	9405	15048	9991	7332	29677	20012	23462	33671	42821	37970
hsa-miR-140-3p	10361	3342	7121	8529	7869	10411	8935	5858	3230	8723	12147	17280	17630	16567
hsa-miR-885-3p	1043	84	846	794	578	669	186	100	120	894	905	1217	1306	1207
hsa-miR-1185-1-3p	2	0	0	0	1	0	0	0	0	0	0	0	13	10
hsa-miR-548ay-3p	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-5p	60	66	75	136	189	301	118	71	82	50	56	46	48	68
hsa-miR-629-5p	53	24	7	17	57	91	7	2	6	26	41	64	285	337
hsa-miR-134-3p	0	0	4	0	6	3	2	9	0	0	0	0	2	2
hsa-miR-9985	40	13	48	52	117	125	309	278	13	47	47	58	72	76
hsa-miR-495-3p	1538	15	1073	755	3025	3362	1459	944	10	1283	1953	2331	2321	2587
hsa-miR-874-5p	3	4	24	0	39	41	65	39	11	0	0	0	0	0
hsa-miR-210-3p	120	80	41	43	100	127	65	39	69	128	147	191	236	212
hsa-miR-1301-3p	0	5	0	3	5	4	0	0	6	0	0	0	8	11
hsa-let-7d-5p	1238	254	631	529	981	1037	637	401	265	992	1243	1816	2673	2424
hsa-miR-2113	79	35	28	54	36	48	24	15	37	58	97	95	103	127
hsa-let-7i-3p	343	40	150	264	525	1032	436	387	58	296	328	354	433	479
hsa-miR-3605-5p	0	4	0	0	0	0	0	0	8	0	0	0	0	0
hsa-miR-2110	14	10	4	5	30	39	2	0	0	8	7	9	44	43
hsa-miR-1827	0	0	0	0	0	0	0	0	0	0	0	4	0	0
hsa-miR-489-3p	0	0	2	0	2	5	0	0	0	0	0	0	0	0
hsa-miR-128-3p	617488	52260	27350	4970	48053	23421	7181	5130	50198	518355	964186	1154421	1052248	1110402
hsa-miR-676-5p	8	0	2	0	0	0	0	0	0	5	7	3	2	4
hsa-miR-378a-5p	42	2	20	23	34	60	24	6	9	20	31	39	63	53
hsa-miR-5581-3p	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-204-3p	2534	10	418	375	387	404	262	136	24	1981	1613	1980	1341	1499
hsa-miR-128-1-5p	47	448	409	195	270	291	110	51	324	45	33	55	49	47
hsa-miR-130b-3p	39	258	27	44	99	154	55	19	231	17	26	22	49	44
hsa-miR-362-5p	0	6	11	2	30	31	14	8	3	0	2	0	0	0
hsa-miR-29c-5p	43	5	37	34	129	207	49	52	8	24	17	31	46	38
hsa-miR-193a-3p	0	0	1	2	6	5	7	5	0	0	0	2	0	0
hsa-miR-218-1-3p	0	0	0	0	2	5	5	0	0	2	0	0	0	0
hsa-miR-92a-1-5p	2	0	6	5	13	21	9	0	10	2	5	11	2	0
hsa-miR-4782-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4787-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-3064-5p	7	3	0	2	0	8	0	3	0	9	10	13	7	4
hsa-miR-432-5p	17467	3766	3185	3607	3733	5922	1798	1237	3644	15531	17523	24921	28318	27832
hsa-miR-624-5p	0	0	2	0	0	4	0	0	0	0	0	0	0	0
hsa-miR-490-3p	428	244	295	390	617	927	484	307	205	332	386	561	823	767
hsa-miR-874-3p	1755	994	6238	5184	6521	6912	6129	3966	860	1580	971	1281	1037	1071
hsa-miR-31-5p	3	3	12	7	25	67	48	40	8	2	0	8	10	3
hsa-miR-99b-5p	44694	266052	143089	175379	58800	79030	50062	39976	275751	40342	37943	53136	46855	47706
hsa-let-7d-3p	5125	3016	2445	2111	3175	3739	1229	1109	3999	4550	10292	13435	11651	11978
hsa-miR-3605-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-10399-5p	0	4	0	0	2	7	0	0	4	0	0	0	5	4
hsa-miR-671-5p	42	0	2	7	24	18	31	9	0	28	32	38	31	26
hsa-miR-502-5p	0	0	0	0	3	2	9	2	0	0	0	0	0	0
hsa-miR-676-3p	2003	75	261	142	297	371	144	60	132	1733	2000	2735	3287	3092
hsa-miR-378a-3p	18317	4075	9595	15257	12942	18989	8426	7114	3877	15948	19057	26430	25553	27426
hsa-miR-25-5p	32	19	14	13	31	26	4	3	24	10	14	25	23	18
hsv2-miR-H4-3p	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1296-5p	339	251	976	1264	1593	2709	2642	1927	198	273	382	468	433	375
hsa-miR-200c-3p	19	0	3	2	0	3	2	0	0	9	8	13	20	23
hsa-miR-589-5p	0	25	6	3	31	25	0	0	24	4	0	2	13	15
hsa-miR-196a-5p	0	0	0	0	3	0	0	0	0	0	0	0	0	0
hsa-miR-642a-3p	0	0	2	2	2	3	0	0	0	0	0	2	0	8
hsa-miR-362-3p	2	0	8	5	44	36	26	13	0	0	0	0	0	0
hsa-miR-29c-3p	270	827	1219	878	3241	3611	3791	2512	930	192	329	448	529	467
hsa-miR-216a-5p	13	4	14	9	64	51	26	4	6	5	12	23	19	22
hsa-miR-125b-2-3p	5780	10836	8088	9247	7714	9683	4589	3276	10617	5003	5016	6926	8280	7748
Hsa-Mir-6529_5p	25146	26553	7087	6242	6469	6793	3067	1852	23108	21976	21601	26835	19812	22734
hsa-miR-4800-5p	0	2	2	0	0	0	0	0	0	0	5	0	0	0
hsa-miR-3064-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-384	27	72	417	760	1046	1735	937	801	77	19	35	63	83	89
hsa-miR-432-3p	5	12	56	72	128	182	61	65	3	2	0	0	10	0
hsa-miR-30e-5p	15923	12771	43093	37643	67683	93521	36951	23986	12869	13091	15785	23713	40498	34954
hsa-miR-31-3p	0	0	0	6	0	7	0	0	0	0	0	0	0	0
hsa-miR-153-5p	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-345-5p	2	68	45	38	194	295	11	13	101	5	0	2	36	34
hsa-miR-99b-3p	1127	58	183	283	260	350	253	168	51	977	1200	1635	1796	1768
hsa-miR-1249-3p	2	2	5	7	23	39	11	8	0	4	4	2	3	4
hsa-miR-11401	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-11400	8	0	0	0	0	4	0	0	6	6	0	0	65	83
hsa-miR-6511b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125a-5p	7898	90773	25258	18062	33796	47014	10660	7104	118984	6985	18865	30203	41538	39017
hsa-miR-10399-3p	0	9	0	0	0	0	0	0	2	0	0	0	5	7
hsa-miR-671-3p	59	107	5	19	18	23	12	10	100	40	79	141	108	92
hsa-miR-133b	2	0	22	28	57	75	44	38	2	1	1	3	3	3
hsa-miR-7855-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-103a-3p	1254	3361	746	1111	1919	2801	2398	1706	2568	1086	1257	1639	2327	2065
hsa-miR-502-3p	1092	440	8598	7107	10229	9829	7362	4226	564	992	1074	1665	1854	1642
hsa-miR-25-3p	1618	5698	1452	1761	2654	3859	1267	1022	5587	1448	1537	2239	3803	3439
hsa-miR-339-5p	509	117	2321	3742	2931	4297	5090	4037	118	424	498	601	695	637
hsa-miR-584-5p	105	498	176	102	619	703	23	9	619	118	18	48	677	630
hsa-miR-223-5p	19	10	2	0	5	2	0	0	3	12	19	34	244	267
hsa-miR-1296-3p	0	6	2	7	5	5	9	21	0	0	0	4	0	0
hsa-miR-1180-3p	5	6	5	9	25	22	2	2	0	8	13	15	55	61
hsa-miR-500a-5p	4	0	6	13	18	23	6	10	0	0	2	1	0	0
hsa-miR-660-5p	1726	559	780	701	1353	1898	1557	922	556	1517	1817	2786	3438	2936
hsa-miR-6875-5p	0	9	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-194-5p	71	5	406	254	8	23	6	0	4	60	69	58	100	101
hsa-miR-216a-3p	6	0	0	0	0	0	0	0	0	2	0	15	0	2
hsa-miR-217-5p	29	0	12	5	28	22	7	9	0	38	38	88	83	83
hsa-miR-409-5p	143	205	967	1318	891	1275	649	544	176	127	152	219	192	188
hsa-miR-802	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-101-5p	2	5	23	15	39	62	30	20	3	0	2	2	6	2
hsa-miR-654-5p	2	20	0	0	3	4	0	0	15	2	0	0	18	15
hsa-miR-188-5p	54	19	55	43	115	158	195	124	12	33	49	82	49	54
hsa-miR-30e-3p	169	199	51	58	91	138	52	18	249	136	229	282	514	591
hsa-miR-449a	30	51	11	2	32	53	28	26	62	6	25	22	59	77
hsa-miR-340-5p	4231	1000	579	431	1574	1659	1063	589	1115	3772	4797	6903	14048	12401
hsa-miR-153-3p	32	507	30	49	230	378	83	60	469	28	47	31	90	136
hsa-miR-532-5p	15067	485	1520	2054	2464	3753	2129	1505	493	13539	16024	22999	28688	26754
hsa-miR-106a-5p	5	2	0	0	9	10	12	9	0	5	5	4	8	8
hsa-miR-27a-5p	0	0	0	0	0	0	0	0	0	5	2	0	4	5
hsa-miR-10b-5p	2924	53191	8693	5581	6138	6386	1777	1117	55172	2631	3575	5933	5661	5270
hsa-miR-125a-3p	1438	245	274	438	300	527	120	82	241	1171	1054	1337	1178	1314
hsa-miR-199a-5p	72	30	83	101	261	372	78	30	10	59	63	106	326	289
hsa-miR-142-5p	313	2279	223	252	1170	2332	295	224	1968	261	466	587	1470	1484
hsa-miR-550b-2-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-1238-3p	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-339-3p	1904	535	634	841	1401	1729	785	571	589	1444	1905	2402	2073	2368
hsa-miR-410-5p	46	3	6	2	3	4	4	0	0	28	31	27	31	42
hsa-miR-223-3p	12	62	20	18	306	513	64	35	72	13	9	10	148	159
hsa-miR-219a-5p	729	210	2860	2381	9309	10557	6541	4126	208	599	853	1070	1493	1272
hsa-miR-34a-5p	50	51	4	15	31	53	25	24	53	41	40	83	79	87
hsa-miR-500a-3p	388	687	4604	5071	4253	4530	2819	2174	767	354	340	498	524	488
hsa-miR-660-3p	5	2	0	0	0	4	0	0	8	4	0	8	7	8
hsa-miR-7849-3p	0	0	0	0	0	3	0	0	8	0	0	0	0	0
hsa-miR-497-5p	102	177	572	501	1818	2628	1755	1099	159	75	131	158	249	167
hsa-miR-136-5p	85	106	213	124	956	974	354	172	145	68	131	108	202	231
hsa-miR-328-5p	2	0	0	2	0	0	0	0	0	0	0	2	2	0
hsa-miR-381-5p	12	9	62	53	118	166	84	46	5	13	0	12	13	5
hsa-miR-194-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-1-3p	74	54	194	150	469	557	508	300	34	61	62	82	113	106
hsa-miR-212-5p	799	355	736	824	702	976	286	259	313	718	923	1322	1386	1443
hsa-miR-4497	8	0	0	0	2	2	0	0	0	12	3	2	3	4
hsa-miR-96-5p	0	58	137	67	735	640	39	32	68	0	0	4	11	7
hsa-miR-409-3p	2681	1313	1725	1409	1177	1437	378	258	1275	2421	3725	5274	4871	5012
hsa-miR-101-3p	22509	4610	4738	4065	9327	11220	9383	5079	4413	20722	22596	31894	52105	49118
