name	SRX395539	SRX395538	SRX395537	SRX395536	SRX395535	SRX395548	SRX395542	SRX395543	SRX395540	SRX395541	SRX395546	SRX395547	SRX395544	SRX395545
hsa-miR-144-5p	0	0	0	0	0	0	0	0	4	0	0	5	0	0
hsa-miR-376a-3p	0	0	9	0	0	0	0	0	4	2	0	0	1	0
hsa-miR-3960	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-154-3p	4	2	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-181a-3p	37	27	36	8	18	5	8	11	27	31	20	11	16	20
hsa-miR-1843	3	0	0	0	3	0	0	0	0	0	0	0	0	4
hsa-miR-3168	89	55	72	68	92	7	9	5	164	94	18	26	4	9
hsa-miR-579-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-let-7c-5p	238	186	315	75	101	56	116	91	222	218	103	169	151	117
hsa-miR-190b-5p	0	0	2	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-10527-5p	2	0	8	0	0	2	4	0	5	2	2	0	0	0
hsa-miR-335-3p	0	2	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-9-3p	6570	2965	5353	1657	2056	1251	1083	1054	3413	4805	2607	2197	1676	1477
hsa-miR-541-3p	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1307-5p	80	32	83	19	24	22	15	9	55	77	63	42	15	24
hsa-miR-26b-5p	20	11	26	4	10	3	8	8	25	21	4	19	8	7
hsa-miR-665	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-18b-5p	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-186-5p	66	39	77	19	36	13	34	13	37	52	39	34	32	29
hsa-miR-381-3p	926	883	1141	267	300	278	217	216	1360	990	503	1064	371	546
hsa-miR-27b-3p	3448	2695	4171	1072	1295	881	1087	1039	3162	2958	1644	2410	1625	1571
hsa-miR-19b-3p	98	88	103	29	35	20	2	13	54	50	49	30	34	31
hsa-let-7i-3p	0	0	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-708-5p	17	11	18	3	12	4	8	7	15	20	10	9	2	6
hsa-miR-500b-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-628-5p	2	0	2	0	0	0	0	0	3	2	0	2	2	0
hsa-miR-377-3p	22	7	4	7	2	0	2	0	11	12	3	5	2	2
hsa-miR-2113	3	2	3	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-493-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-134-5p	167	124	196	33	46	37	28	20	107	142	62	72	41	63
hsa-miR-29c-3p	41	19	40	10	10	9	6	7	13	29	10	13	9	12
Hsa-Mir-6529_5p	518	235	350	72	87	70	75	50	324	266	162	216	133	130
hsa-miR-26a-1-3p	71	32	76	18	21	9	15	16	34	30	21	23	26	26
hsa-miR-340-5p	373	278	453	112	147	139	117	104	335	439	243	315	167	166
hsa-miR-323b-3p	57	30	45	18	22	12	13	7	27	34	20	20	8	20
hsa-miR-144-3p	0	7	3	0	2	0	0	0	29	0	2	21	0	5
hsa-miR-510-3p	6	5	8	0	4	2	3	3	2	5	0	4	0	0
hsa-miR-15a-5p	5	0	3	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-155-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-24-3p	1024	507	825	189	250	157	163	177	728	657	343	422	254	282
hsa-miR-181b-5p	6660	3978	7510	1582	2386	1305	2206	1816	4800	4508	2987	3263	3267	2319
hsa-miR-6516-5p	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-361-5p	52	39	38	10	19	10	7	7	27	30	31	27	10	27
hsa-miR-33b-5p	8	3	5	0	2	0	0	0	4	0	0	0	0	0
hsa-miR-16-2-3p	6	4	8	6	0	0	0	2	0	0	0	0	2	2
hsa-let-7c-3p	8	2	2	0	2	0	0	0	0	0	0	2	0	0
hsa-miR-148a-3p	1644	1239	1581	534	596	419	538	397	1338	1521	819	1167	535	875
hsa-miR-34b-3p	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-876-5p	0	0	0	0	0	0	0	0	2	0	0	0	0	2
hsa-miR-1307-3p	32	14	25	0	2	0	3	0	9	9	4	0	9	5
hsa-miR-26b-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-382-5p	69	38	109	8	19	15	28	23	70	54	26	45	82	34
hsa-miR-186-3p	12	2	14	2	2	3	0	0	4	4	0	8	4	6
hsa-miR-320a-3p	3133	1715	3197	746	938	642	954	766	1887	2262	1620	1358	1351	1100
hsa-miR-204-5p	6	6	4	0	2	0	2	0	5	0	0	0	0	0
hsa-miR-124-5p	4	5	7	0	0	0	0	0	0	3	4	0	0	0
hsa-miR-708-3p	260	203	292	78	111	62	82	73	210	263	108	148	86	79
hsa-miR-410-5p	0	0	0	0	0	0	2	2	3	2	0	0	0	0
hsa-miR-628-3p	27	15	20	9	13	7	5	7	10	26	8	6	8	6
hsa-miR-214-3p	2	2	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-744-5p	140	99	145	34	54	20	41	28	126	105	70	76	51	65
hsa-miR-330-5p	56	32	45	11	18	5	7	11	43	37	27	21	25	22
hsa-miR-30a-5p	3175	2259	3085	851	1236	725	850	655	1734	2270	1576	1455	1294	1411
hsa-miR-138-1-3p	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-5p	11	0	5	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-145-5p	2	0	0	0	4	2	0	0	2	3	0	0	0	0
hsa-miR-146a-5p	267	102	203	35	57	22	35	30	61	86	117	51	65	57
hsa-miR-376b-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-98-5p	12	10	10	0	5	6	3	2	8	11	0	6	4	6
hsa-miR-431-5p	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23a-3p	56	22	40	6	14	3	5	10	17	26	11	9	16	14
hsa-miR-181b-3p	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-592	8	0	5	0	3	2	0	0	4	3	0	0	0	2
hsa-miR-191-5p	53	19	11	16	11	9	12	5	19	25	13	11	6	16
hsa-let-7d-5p	72	42	92	25	27	10	40	34	71	72	25	55	48	24
hsa-miR-6516-3p	0	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-361-3p	123	86	162	25	31	19	40	24	93	93	74	111	61	75
hsa-miR-33b-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-2-3p	479	369	572	159	235	120	258	183	444	454	253	348	312	283
hsa-miR-532-5p	1762	1359	1937	503	599	317	405	363	1208	1208	682	840	637	678
hsa-miR-218-2-3p	0	2	10	3	0	0	0	0	6	2	5	0	3	5
hsa-miR-452-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10400-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-34c-5p	96	46	93	24	30	14	14	19	67	70	33	47	31	33
hsa-miR-542-3p	14	2	7	0	0	0	0	4	2	6	4	2	0	2
hsa-miR-876-3p	0	2	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-187-5p	0	0	0	0	3	0	0	0	2	0	2	0	0	0
hsa-miR-382-3p	2	5	5	2	2	2	0	0	2	10	4	5	5	4
hsa-miR-1343-3p	2	2	0	3	0	0	2	0	0	2	0	0	0	0
hsa-miR-204-3p	201	130	173	34	58	25	50	33	111	128	81	81	61	48
hsa-miR-374b-5p	0	0	0	0	0	0	0	0	0	0	3	0	0	0
hsa-miR-124-3p	1404	994	1514	484	651	309	303	287	690	1058	659	503	436	503
hsa-miR-629-5p	0	0	0	0	0	0	0	0	0	0	0	4	2	0
hsa-miR-215-5p	0	2	2	0	0	0	0	0	0	4	2	0	0	0
hsa-miR-184	4	0	4	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-410-3p	247	119	287	50	104	50	74	47	125	204	114	123	119	93
hsa-miR-744-3p	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-330-3p	329	216	307	124	96	65	87	66	184	257	137	119	85	107
hsa-miR-501-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30a-3p	23	27	29	9	7	0	5	5	12	16	3	23	10	9
hsa-miR-618	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-92a-3p	840	482	698	177	248	136	213	142	493	430	369	354	216	318
hsa-miR-145-3p	35	21	27	3	13	5	2	7	24	23	4	15	10	5
hsa-miR-199a-5p	15	6	16	3	5	2	0	0	5	12	2	0	3	5
hsa-miR-23b-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-449a	0	2	0	4	2	0	0	0	2	6	0	2	0	0
hsa-miR-431-3p	18	5	7	0	8	0	2	0	11	7	3	5	2	2
hsa-miR-15b-5p	0	0	2	0	0	0	0	0	2	2	0	0	2	0
