name	SRX3292449	SRX3292448	SRX3292447	SRX3292446	SRX3292445	SRX3292444	SRX3292443	SRX3292442	SRX3292441	SRX3292440	SRX3292429	SRX3292428	SRX3292416	SRX3292415	SRX3292421	SRX3292420	SRX3292423	SRX3292422	SRX3292425	SRX3292424	SRX3292427	SRX3292426	SRX3292417	SRX3292435	SRX3292450	SRX3292451	SRX3292452	SRX3292453	SRX3292454	SRX3292438	SRX3292439	SRX3292418	SRX3292419	SRX3292432	SRX3292433	SRX3292430	SRX3292431	SRX3292436	SRX3292437	SRX3292434	SRX3292413	SRX3292414
hsa-miR-5698	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0
hsa-miR-5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-29b-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0
hsa-miR-107	16	3	7	3	7	9	30	1	4	2	8	1	3	3	3	20	34	14	24	44	17	13	49	3	20	20	0	2	0	103	2	7	13	17	6	11	12	0	21	1	18	0
hsa-miR-152-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3168	24	12	54	41	94	13	49	97	118	162	62	110	124	86	28	6	3	50	19	19	56	17	7	52	30	48	94	274	48	164	4	72	29	33	32	57	31	403	43	87	78	16
hsa-miR-3164	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0
hsa-miR-425-3p	0	0	0	4	0	0	3	0	0	0	6	7	0	4	2	119	152	7	111	137	15	2	280	0	0	5	0	0	0	21	0	5	6	126	9	7	13	3	2	0	12	0
hsa-miR-3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4662a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
hsa-miR-3161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-501-3p	0	7	8	5	27	9	69	0	10	0	9	2	0	19	7	28	31	22	30	31	26	18	57	6	46	46	0	0	0	92	2	10	24	31	6	22	45	0	14	6	24	0
hsa-miR-6716-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
hsa-miR-24-3p	254	50	248	69	283	54	906	16	56	23	692	559	54	669	566	7050	10054	1432	7258	10989	1368	663	12381	232	656	454	37	113	52	1484	12	1135	1105	4707	1144	1162	1217	170	291	252	1823	17
hsa-miR-664b-5p	0	0	0	0	0	0	0	0	0	0	2	2	2	3	0	7	4	0	6	6	0	0	8	0	3	4	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0
hsa-miR-133a-3p	2	0	0	0	0	0	13	0	0	0	0	0	0	0	0	15	22	0	0	6	0	2	12	0	9	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0
hsa-miR-338-5p	0	0	0	0	0	0	14	0	0	0	2	4	2	0	0	14	20	0	34	22	5	2	50	0	0	0	0	0	0	36	0	10	4	21	4	0	0	0	2	0	4	0
hsa-miR-190b-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	2	0
hsa-miR-4653-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4659b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3127-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3180-3p	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	2	3	0	3	3	0	0	3	0	0	2	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
hsa-miR-1307-5p	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	46	31	2	17	39	2	5	23	0	0	6	0	0	0	0	0	0	7	26	0	0	3	0	3	0	2	0
hsa-miR-769-5p	2	2	0	2	2	0	7	0	0	0	7	0	0	7	0	53	77	6	22	67	12	4	64	7	5	5	0	0	0	2	0	15	7	74	20	9	9	0	0	0	15	0
hsa-miR-100-5p	38	4	15	17	12	9	179	0	0	12	13	8	0	0	16	97	28	55	14	48	80	46	951	0	116	113	0	0	13	534	4	51	24	70	13	25	59	5	70	3	101	5
hsa-miR-6507-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	4	0	5	0	0	0	0	0	0	7	0	0	3	0	0	0	3	0	0	0	0	0
hsa-miR-542-3p	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-379-5p	0	0	8	0	4	0	3	0	0	0	27	11	3	37	8	357	111	24	82	138	30	38	503	4	5	3	5	6	0	8	0	3	31	68	51	48	4	0	0	35	51	0
hsa-miR-30d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-455-5p	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-301b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-152-3p	2	0	0	0	2	2	10	0	0	0	2	2	0	14	2	52	50	9	71	92	16	7	50	0	2	0	0	0	0	10	0	4	10	23	11	3	7	0	0	4	9	0
hsa-miR-3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10a-5p	174	5	17	21	60	48	1626	15	14	35	451	144	25	150	193	645	486	635	908	2033	457	274	1259	43	608	463	12	66	16	2364	22	527	581	490	431	256	343	101	287	161	604	6
hsa-miR-6511a-3p	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0
hsa-miR-550a-5p	2	0	0	0	5	0	23	1	0	0	0	0	0	4	1	14	7	2	18	4	6	7	14	0	0	9	0	0	0	35	2	19	5	5	2	6	3	0	10	0	12	0
hsa-miR-10527-5p	5	0	0	0	3	2	0	0	0	0	3	0	0	4	0	4	0	4	0	7	0	2	8	13	3	0	0	0	0	3	0	0	6	3	0	4	4	0	0	0	8	0
hsa-miR-3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7854-3p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	4	0	2	0	0	2	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-92b-5p	4	5	0	8	20	0	56	4	14	0	7	6	3	13	0	7	2	6	7	8	6	12	11	11	32	16	2	14	0	28	0	7	8	10	0	2	5	6	18	16	22	0
hsa-miR-664b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3157-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-338-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-6793-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-222-3p	14	2	11	2	15	0	168	0	3	5	231	73	18	380	142	932	572	270	660	448	97	105	2426	26	63	32	2	21	7	78	0	140	283	356	265	123	131	49	20	125	285	0
hsa-miR-4659b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	3	2	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-6513-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3617-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3675-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7848-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4753-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-380-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3138	0	0	0	0	0	0	0	0	0	0	4	7	4	8	0	9	0	0	5	12	2	2	4	6	0	0	0	0	2	2	0	2	0	12	0	0	0	0	2	0	0	0
hsa-miR-211-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-769-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-1307-3p	86	45	116	77	134	11	318	2	32	10	293	287	56	818	202	1327	1025	316	1573	1362	496	226	1793	124	227	123	9	65	32	434	0	685	468	1674	477	373	462	160	82	296	967	2
hsa-miR-6502-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0
hsa-miR-182-5p	4	0	0	0	0	2	132	0	2	2	9	0	0	2	6	31	68	14	40	59	10	8	100	2	16	3	0	0	0	70	2	5	16	7	5	9	3	0	18	15	23	0
hsa-miR-187-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-205-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	5	0	0	0	2	0	0	5	0	2	0	0	0	0	0	0	0
hsa-miR-429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	10	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0
hsa-miR-6741-5p	0	0	0	0	0	0	0	3	0	0	0	2	0	14	0	6	4	5	15	13	3	0	10	0	3	0	0	0	0	0	0	0	0	7	7	2	0	0	0	2	0	0
hsa-miR-421	0	0	0	0	0	0	16	3	0	0	0	3	0	2	0	16	22	6	20	33	2	5	41	5	0	0	0	0	0	22	0	10	0	20	2	12	2	0	7	3	5	0
hsa-miR-10a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-550a-3p	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-193b-5p	0	0	4	5	5	0	5	0	2	0	0	2	5	0	0	2	0	8	0	2	4	2	0	3	22	40	0	11	0	10	0	16	13	4	2	0	4	2	0	0	2	0
hsa-miR-374a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	10	26	2	0	9	0	0	0	0	0	0	3	0	0	0	3	2	0	0	0	0	0	0	0
hsa-miR-141-3p	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-92b-3p	24	0	4	7	29	5	251	7	39	24	35	100	21	65	31	28	38	66	95	55	48	53	114	23	86	30	2	43	11	193	0	56	35	25	49	53	33	60	57	75	81	0
hsa-miR-6735-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3157-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
hsa-miR-1185-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-4485-3p	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7843-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-4677-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-491-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1226-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-211-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-95-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6805-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	5	0
hsa-let-7e-5p	7	0	0	0	4	0	7	1	0	0	73	22	6	80	14	61	68	40	19	92	38	26	111	10	7	15	5	10	0	32	0	40	42	50	37	59	13	7	0	20	70	2
hsa-miR-485-5p	15	12	28	15	12	2	43	0	0	0	64	87	28	159	82	394	45	36	61	94	127	51	372	15	84	9	3	14	3	32	2	47	106	183	121	141	38	2	24	99	107	0
hsa-miR-3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0
hsa-miR-5582-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-758-3p	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	11	4	3	8	0	0	0	16	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0
hsa-miR-6852-5p	0	0	3	0	5	0	0	0	0	0	6	21	2	30	6	124	189	15	88	122	11	10	235	12	7	2	0	3	0	10	0	6	14	144	23	10	12	0	0	6	28	0
hsa-miR-6857-3p	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-147b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6741-3p	0	0	0	0	4	0	6	0	0	0	0	5	0	4	4	0	3	4	11	4	4	2	4	0	2	0	0	0	2	6	0	2	4	4	6	6	3	0	0	5	8	0
hsa-miR-363-5p	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	6	0
hsa-miR-760	0	0	0	0	0	0	4	0	0	0	2	3	2	16	0	19	17	8	19	28	3	5	33	4	12	8	0	0	0	5	0	15	5	46	2	6	7	0	6	9	14	0
hsa-miR-193b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-939-5p	2	0	0	0	3	0	0	4	3	2	7	3	2	0	0	3	3	6	10	11	0	7	12	2	13	3	0	3	0	0	0	9	2	10	0	0	2	6	2	0	4	0
hsa-miR-1343-3p	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	2	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0
hsa-miR-5193	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-374a-3p	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6730-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1914-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0
hsa-miR-146a-5p	87	32	81	18	29	5	105	4	0	0	194	104	15	153	128	1663	4469	272	2042	5184	404	194	5151	64	145	81	8	29	7	247	0	263	314	1894	300	225	373	60	48	111	314	0
hsa-miR-20a-5p	38	2	3	0	24	6	172	2	10	12	35	48	0	27	29	255	368	140	201	595	66	54	416	7	63	37	3	9	0	774	5	51	56	124	109	69	52	5	103	34	128	2
hsa-miR-4433b-5p	2	2	0	8	10	0	7	0	5	0	21	132	20	133	47	46	338	75	115	149	74	10	474	36	9	3	0	43	8	31	0	59	43	124	82	84	32	36	7	76	125	0
hsa-miR-1294	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	10	0	8	0	4	0	0	0	0	0	0	0	17	0	0	0	5	0	0	2	0	0	0	4	0
hsa-miR-548ap-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3065-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-625-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	3	0	0	7	0	0	10	0	0	2	0	0	0	0	0	3	2	2	0	0	0	0	2	2	2	0
hsa-miR-1908-5p	0	0	0	2	4	0	15	0	0	0	2	4	0	10	0	37	24	4	55	14	5	0	28	0	6	8	0	6	3	5	0	9	4	32	5	0	2	0	7	9	8	0
hsa-miR-32-5p	0	0	0	0	0	0	8	0	0	0	2	0	0	0	3	21	20	4	15	44	3	0	27	0	2	0	0	0	0	27	0	0	4	3	7	0	5	0	4	0	6	0
hsa-miR-5006-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-487a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3150b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-5188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
hsa-let-7e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-550a-3-5p	0	0	0	0	0	0	12	1	0	0	0	0	0	0	1	0	0	0	3	4	2	0	1	0	0	3	0	0	0	19	0	3	0	13	0	1	0	0	4	0	3	0
hsa-miR-4661-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2277-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-548j-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	4	13	2	0	16	0	0	0	0	0	0	0	0	6	0	5	0	2	3	0	0	0	2	0
hsa-miR-548o-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	4	0	6	10	0	2	7	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0
hsa-miR-124-3p	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-485-3p	0	0	0	0	3	0	11	0	0	0	12	26	0	18	26	77	12	16	6	12	22	9	146	4	0	5	3	5	2	12	0	25	20	24	28	50	4	23	0	18	23	0
hsa-miR-4742-3p	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-503-5p	4	0	0	0	0	0	20	0	0	0	0	0	0	0	0	6	15	8	0	13	2	8	22	0	7	5	0	0	0	23	0	0	0	2	0	0	8	0	3	0	10	0
hsa-miR-4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-1284	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	2	0	0	2	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0
hsa-miR-4533	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	5	0	7	10	0	0	8	0	5	2	0	0	0	0	0	0	11	0	0	0	3	0	0	6	2	0
ebv-miR-BART13-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-122b-3p	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6852-3p	2	0	0	0	0	0	0	0	0	0	0	2	0	3	3	12	0	3	0	7	0	0	12	0	0	0	0	15	0	0	0	0	0	7	2	0	5	0	0	0	4	0
hsa-miR-196b-5p	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	2	0	8	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	5	0
hsa-miR-642b-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4731-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-363-3p	19	2	7	2	0	0	140	0	7	0	19	3	2	0	5	93	132	43	16	119	65	23	161	2	35	23	0	2	0	274	0	30	22	48	17	5	21	0	20	8	41	0
hsa-miR-451a	5816	455	1853	832	3107	3241	33451	557	750	870	2701	1299	261	617	1981	12010	9554	7656	8195	11704	7177	5789	16217	1005	9309	13302	182	841	215	74071	611	3686	3561	4121	3343	3917	6055	383	9221	785	11090	70
hsa-miR-6765-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3187-3p	0	0	0	4	2	2	4	0	0	0	2	2	0	0	2	0	0	0	4	2	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	3	0
hsa-miR-216b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0
hsa-miR-514a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
